news_date,news_title,news_text_sm,url_in,news_writer,tags_string,news_thumbnail
2022.11.07 18:20,네이버는 '라인웍스·클로바·파파고·웨일'을 왜 클라우드에 얹나,네이버가 △라인웍스(협업툴) △클로바(인공지능 AI) △파파고(번역) △웨일(웹 브라우저) 등의 조직을 네이버클라우드로 통합하는 것은 기업 환경이 기존 온프레미스에서 클라우드로 전환되는 시기에 회사의 클라우드 인력을 한 곳에 모아 경쟁력을 배가시키기 위한 것으로 풀이된다. 온프레미스는 서버와 스토리지 등 주요 IT 인프라를 사내 전산실이나 자체 데이터센터에 구축한 업무 환경을 말한다. 클라우드는 전문 사업자들이 외부에 구축해놓은 IT 인프라를 빌려 쓰는 형태다.네이버는 7일 열린 3분기 실적발표 컨퍼런스콜에서 현재 네이버의 내부,https://www.bloter.net/news/articleView.html?idxno=46500,박현준,"#네이버,#클라우드,#클로바",https://cdn.bloter.net/news/thumbnail/202211/46500_1_v150.jpg
2022.11.06 15:00,'홍은택'표 카카오 ESG가 주목받는 이유,'ESG(환경·사회·지배구조) 적임자'로 꼽히는 홍은택 카카오 대표가 홀로 회사를 이끌게 되면서 카카오의 ESG 경영이 주목받고 있다. 지난해 골목상권 침해 논란에 이어 올해 서비스 장애라는 대형 악재를 겪은 카카오는 그 어느때보다 ESG 경영이 절실한 시점이다.지난 10월 카카오의 데이터가 보관되어 있던 SK㈜ C&C 판교데이터센터에서 화재가 발생하면서 카카오톡을 비롯한 카카오의 주요 서비스들이 장애를 일으켰다. 카카오의 서비스 및 비즈니스 전반을 맡고 있던 남궁훈 카카오 대표는 이에 대한 책임을 지고 대표직에서 물러났다. 이로,https://www.bloter.net/news/articleView.html?idxno=46480,박현준,"#카카오,#홍은택,#ESG",https://cdn.bloter.net/news/thumbnail/202211/46480_1_v150.jpg
2022.11.04 16:55,[공시분석]크림에 투자하고 포쉬마크 사고…C2C에 꽂힌 네이버,알아두면 도움이 될 의미있는 공시를 소개·분석합니다. 공시요약오늘(4일) 소개할 공시는 리셀 플랫폼 '크림'이 이달 3일 공시한 '유상증자 결정'입니다. 이번 유상증자로 크림은 약 1700억원의 자금을 확보하게 됐습니다. 제3자배정 방식으로 진행되는 이번 유상증자에는 네이버를 비롯해 알토스와 미래에셋제트투자조합2호 등의 투자자들이 참여했습니다. 1700억원 중 네이버가 투자한 금액은 500억원입니다. 제3자배정 유상증자는 기존 주주가 아닌 특정 대상을 새롭게 발행하는 주식의 인수자로 정해놓고 실시하는 증자 방식입니다. 유상증자를 실,https://www.bloter.net/news/articleView.html?idxno=46470,박현준,"#크림,#네이버,#C2C",https://cdn.bloter.net/news/thumbnail/202211/46470_1_v150.jpg
2022.11.03 17:49,"그 택배 '오늘 도착보장', 네이버가 자신한 까닭","""소비자들에겐 택배가 예상한 날에 100% 도착한다는 보장이 없으면 그 외 확률은 큰 의미가 없습니다. 물건을 판매하는 브랜드사들도 빠른 배송 경쟁력 강화를 통해 브랜드 가치를 높이고 싶어합니다.""장진용 네이버 커머스신사업 책임 리더는 3일 인터컨티넨탈 서울 코엑스에서 열린 브랜드 파트너스데이에서 '네이버도착보장' 솔루션을 개발하고 플랫폼 기술 기반의 '물류 얼라이언스 모델'을 채택한 배경에 대해 이렇게 설명했다. 이날 행사에는 커머스·물류 분야의 70여개 브랜드가 참석했다.네이버도착보장은 네이버 풀필먼트 얼라이언스(NFA) 파트너",https://www.bloter.net/news/articleView.html?idxno=46458,이건한,"#네이버,#네이버도착보장,#물류,#이커머스,#풀필먼트,#NFA",https://cdn.bloter.net/news/thumbnail/202211/46458_1_v150.jpg
2022.11.03 17:46,카카오 계열사 숫자에 숨겨진 의미…'콘텐츠 제작사·스타트업',카카오는 최근 수년간 기업을 성장시키는 과정에서 계열사 수를 늘리며 '문어발 확장'이란 비판을 받았다. 하지만 대부분의 계열사는 카카오가 사업을 함께 하기 위해 투자한 콘텐츠 제작사와 스타트업 등 소규모 기업들이다. 계열사의 수에만 집중하기보다 카카오가 어떤 기업에 왜 투자했는지에 대한 조명도 필요하다는 지적이다.'독점규제 및 공정거래에 관한 법률'에 따라 카카오 기업집단에 속한 계열사 수는 올해 2분기 기준 총 187개다. 그중 134개는 국내 기업이며 상장사는 5개다. 해외 계열사는 53개다. 카카오의 계열사 수 확대는 지난해,https://www.bloter.net/news/articleView.html?idxno=46460,박현준,"#카카오,#카카오엔터테인먼트,#카카오게임즈",https://cdn.bloter.net/news/thumbnail/202211/46460_1_v150.jpg
2022.11.03 14:42,'사용자 많지만 공급자 편중'…플랫폼 '균형' 맞추기 위한 카카오의 고민,사용자는 많지만 공급자가 편중된 카카오톡의 '플랫폼 균형'을 맞추기 위한 카카오의 방안은 중소형 광고주와 기업의 마케팅 예산 유치로 요약된다.홍은택 카카오 대표는 3일 열린 3분기 실적발표 컨퍼런스콜에서 플랫폼을 '수많은 공급자와 사용자를 연결하는 곳'이라고 정의했다. 카카오는 카카오톡이라는 강력한 모바일 플랫폼을 기반으로 사용자를 확보했다. 3분기 기준 카카오톡의 국내 월간 활성 이용자(MAU)는 4763만7000명이다. 국내를 포함한 글로벌 MAU는 5356만1000명이다.상당한 규모의 사용자는 확보했지만 다양한 서비스를 제공할,https://www.bloter.net/news/articleView.html?idxno=46452,박현준,"#카카오,#카카오톡,#홍은택",https://cdn.bloter.net/news/thumbnail/202211/46452_1_v150.jpg
2022.11.03 13:33,"'카톡 먹통' 유료 사용자 보상 400억원 재확인…카카오, 현금은 '충분'","카카오가 10월15일 발생한 카카오톡 먹통 사고에 따른 사용자 보상액 규모는 400억원 수준일 것이란 예측을 재차 내놨다. 지난 10월24일 국정감사에서 김범수 카카오 미래이니셔티브센터장이 언급한 규모와 같다. 최종 보상액은 6일까지 진행되는 사용자 피해 사례 접수 종료 후 무료 사용자 보상액을 포함해 산정되겠지만 현시점 카카오의 보상 지급 여력은 충분한 것으로 파악된다. 홍은택 카카오 대표는 3일 진행된 2022년 3분기 실적발표 컨퍼런스콜에서 ""(카카오톡 먹통 사고 이후) 현재까지 파악된 매출 손실과 이용자 직접 보상에 따른",https://www.bloter.net/news/articleView.html?idxno=46451,이건한,"#카카오,#카톡먹통,#보상안,#홍은택,#카카오톡,#실적",https://cdn.bloter.net/news/thumbnail/202211/46451_1_v150.jpg
2022.11.02 11:52,"휴먼스케이프, 부모를 위한 육아 교육 구독 서비스 '마미톡 클래스' 출시",휴먼스케이프가 운영하는 임신·육아 플랫폼 ‘마미톡’이 오은영 박사 등 국내 유수 전문가들과 손잡고 아이 부모를 위한 단계별 맞춤형 교육 콘텐츠 구독 서비스를 선보인다.마미톡은 영유아 신체·정서 발달을 위해 부모에게 정보를 전달하는 교육 콘텐츠와 육아 커뮤니티 등을 통합한 플랫폼 ‘마미톡 클래스’를 출시했다고 1일 밝혔다.마미톡 클래스는 육아 중에 마주치게 될 다양한 상황에 대해 체계적인 정보 제공을 목표로 한다. 육아에 대해 세부적으로 하위 분류를 만들고 이에 맞춰 전문적인 콘텐츠를 제공한다. 신체 발달과 관련된 영역을 포함해 양육,https://www.bloter.net/news/articleView.html?idxno=46428,안치영,"#휴먼스케이프,#마미톡,#마미톡 클래스,#오은영",https://cdn.bloter.net/news/thumbnail/202211/46428_1_v150.jpg
2022.11.01 10:28,"9시간 접속 장애 인스타그램 ""버그였다, 미안하다!""",메타가 운영하는 글로벌 SNS '인스타그램'에서 한국시간 지난달 31일 오후 10시경부터 발생한 서비스 장애는 약 9시간 만에 해결됐다. 하지만 장애 원인은 알려지지 않았고 메타 측은 단순히 '버그였다'는 입장이다. 31일 일부 인스타그램 사용자들은 갑자기 로그인이 되지 않거나 계정이 비활성화된다는 경고 메시지 등을 받으며 서비스 이용에 불편을 겪었다. 실제로 계정 차단이 일어나면서 팔로워 수가 감소하는 현상이 발생하기도 했다. 해당 현상은 한국 외에 전세계적으로 발생한 것으로 확인된다.메타는 서비스 장애 약 1시간 뒤인 오후 11,https://www.bloter.net/news/articleView.html?idxno=46418,이건한,"#메타,#인스타그램,#접속장애,#왓츠앱",https://cdn.bloter.net/news/thumbnail/202211/46418_1_v150.jpg
2022.10.27 15:05,"카카오모빌리티·대리노조, 단체교섭 타결했지만…'배차 알고리즘 공개' 불씨 남아",약 1년간 이어졌던 카카오모빌리티와 전국대리운전노동조합(대리 노조)의 단체교섭이 27일 최종 타결됐다. 그러나 주요 안건 중 하나였던 '배차 시스템 알고리즘 공개' 등 일부 사항은 합의가 유예됐고 내년 상반기 추가 협상을 남겨둔 상태다. 양측은 이번에 △프로 서비스의 단계적 폐지 △고충처리위원회 설치 △대리운전 산업안전 지킴이 선임 △대리기사 심야 이동권 개선 등 대리운전 환경 개선을 위한 방안 마련 등을 골자로 합의가 이뤄졌다고 밝혔다. 특히 양측은 이번 합의안이 유관 플랫폼 기업 최초로 대리기사 노조와 합의를 이뤄낸 점 지난,https://www.bloter.net/news/articleView.html?idxno=46364,이건한,"#카카오모빌리티,#전국대리운전노동조합,#단체교섭,#대리운전,#카카오택시",https://cdn.bloter.net/news/thumbnail/202210/46364_1_v150.jpg
2022.10.27 09:31,"'메타' 이름값 했다…확장된 감성 마케팅, 최전선엔 'VR·릴스'",인스타그램과 메타 퀘스트2(구 오큘러스)가 메타(Meta)의 차세대 감성 마케팅 네트워킹을 책임질 핵심 플랫폼으로 부상하고 있다. 지난해 10월 사명을 페이스북에서 메타로 바꾼 뒤 메타는 문자·사진 플랫폼 중심의 기존 서비스 형태에서 확장현실(XR) 요소에 힘을 싣는 변화를 주고 있다. 이를 통해 메타가 추구하던 '세상 연결 미션'에서 현실과 디지털의 경계를 허물고 더 많은 사용자 및 사업 파트너들과 접점을 만들어가겠단 계획이다. 26일 서울 성수동에 마련된 '밋 메타(Meet Meta 메타를 만나다)' 팝업 체험 공간에서는,https://www.bloter.net/news/articleView.html?idxno=46355,이건한,"#메타,#인스타그램,#릴스,#오큘러스,#확장현실,#레어로우,#포인트오브뷰,#마케팅",https://cdn.bloter.net/news/thumbnail/202210/46355_1_v150.jpg
2022.10.25 18:21,"무료 서비스로 큰 카카오, 인정하지만…김범수의 보상 딜레마",김범수 카카오 창업자 겸 미래이니셔티브센터장이 최근 발생한 카카오 서비스 블랙아웃 사태 보상 방안과 관련해 정치권·소비자단체의 질타를 받고 있다. 특히 선례 없는 무료 서비스 피해 보상에 대한 카카오 외부에서의 압박이 커지고 있는 가운데 기업의 사회적 책임과 업무상 배임 주가 등 사이에서 김 센터장의 딜레마도 깊어지는 모습이다. 김 센터장은 지난 24일 국회 과학기술정보방송통신위원회(이하 과방위)가 진행한 과학기술정보통신부 종합감사(이하 종감)에 일반 증인으로 출석했다. 카카오는 15일 SK㈜ C&C 판교데이터센터 화재 당시 주요,https://www.bloter.net/news/articleView.html?idxno=46338,이건한,"#카카오,#판교데이터센터,#카톡먹통,#김범수,#피해보상,#무료서비스,#선례,#카카오톡",https://cdn.bloter.net/news/thumbnail/202210/46338_1_v150.jpg
2022.10.07 11:41,[국감 돋보기]비대면 진료 플랫폼 위법 행위 '고발'…제도 정식 도입은 언제?,보건복지부(이하 복지부)가 국회 국정감사에서 비대면 진료 가이드라인 혹은 현행법을 위반한 플랫폼 업체를 징계하겠다는 입장을 밝혔다. 이와는 별개로 현재 한시적으로 허용돼있는 비대면 진료를 제도화시키는 방안이 국회를 통해 추진될 것으로 전망된다.조규홍 복지부 장관은 지난 6일 국회 보건복지위원회에서 진행된 복지부 국정감사에서 “의료법·약사법을 위반하거나 가이드라인을 위반한 플랫폼 업체에 대해 대책 마련과 함께 고발 조치 등을 취하겠다”고 밝혔다.이날 국정감사에서 여야 의원은 비대면 진료 관련 문제제기에 나서며 꼼꼼한 제도 설계를 주문,https://www.bloter.net/news/articleView.html?idxno=46125,안치영,"#비대면 진료 플랫폼,#국정감사,#보건복지부",https://cdn.bloter.net/news/thumbnail/202210/46125_1_v150.jpg
2022.10.04 18:29,[네이버 포쉬마크 인수]③'이익내기 어려운 커머스' 어떻게 극복하나,네이버가 북미 최대 패션 C2C 커뮤니티 포쉬마크를 인수하는 이유와 글로벌 시장 공략 전략에 대해 진단해본다.4일 네이버의 주가가 하락한 가운데 회사는 인수를 결정한 포쉬마크의 견고한 비즈니스 모델(BM)에 자사의 정보통신기술(ICT)을 더해 시장의 우려를 불식시키겠다는 각오다. 네이버의 포쉬마크 인수가 발표된 이날 회사의 주가는 전일 대비 8.79% 하락한 17만6500원에 장을 마감했다. 보통 기업의 대규모 인수합병(M&A) 발표가 나오면 인수하는 기업은 투자한만큼의 이익이 나올지에 대한 시장의 불안감으로 인해 주가가 하락하는,https://www.bloter.net/news/articleView.html?idxno=46085,박현준,"#네이버,#포쉬마크,#최수연",https://cdn.bloter.net/news/thumbnail/202210/46085_1_v150.jpg
2022.10.04 15:54,"[네이버 포쉬마크 인수]②글로벌 공략, C2C가 밀고 콘텐츠가 당긴다",네이버가 북미 최대 패션 C2C 커뮤니티 포쉬마크를 인수하는 이유와 글로벌 시장 공략 전략에 대해 진단해본다.네이버의 글로벌 시장 공략 전략은 C2C(소비자간거래)와 콘텐츠로 요약된다.네이버는 북미 최대 패션 C2C 플랫폼 '포쉬마크'를 16억달러(약 2조 3000억원)에 인수하기로 하면서 한국-일본-유럽에 이어 북미 시장에도 C2C 거점을 마련하게 됐다. 네이버는 국내에서는 크림을 일본에서는 빈티지시티를 성장시키고 있다. 유럽에서는 베스티에르 콜렉티브에 투자했다.네이버가 C2C를 글로벌 전략의 한 축으로 삼은 것은 아직 절대적인,https://www.bloter.net/news/articleView.html?idxno=46082,박현준,"#네이버,#포쉬마크,#제페토",https://cdn.bloter.net/news/thumbnail/202210/46082_1_v150.jpg
2022.09.30 20:00,[넘버스]'리뷰'로 돈 번다? '인덴트코퍼레이션'이 정의한 4세대 커머스란,블로터 이 알면 좋을 스타트업·혁신기업 생태계 정보를 소개합니다. “(윤태석)저희가 믿고 있는 건 실소비자들이 많이 개입된 ‘실소비자 고관여 커머스 생태계’고요. 이걸 저희가 ‘리뷰 커머스’라고 정의하고 차세대 커머스일 거라고 우기고 있는 거죠.”요즘 콘텐츠 커머스·커뮤니티 커머스·라이브 커머스·D2C(생산자와 소비자 직거래) 커머스 등 다양한 커머스들이 차세대 대표 주자가 되겠다고 하는데요. 어떻게 생각하냐 물었더니 윤태석 인덴트코퍼레이션 대표가 솔직하게 웃으며 답했습니다.인덴트코퍼레이션이 최근 차세대 커머스 시대를,https://www.bloter.net/news/articleView.html?idxno=46050,황금빛,"#믿거페,#인덴트코퍼레이션,#리뷰커머스,#브이리뷰,#스프레이,#sns,#마케팅,#커머스,#챗봇",https://cdn.bloter.net/news/thumbnail/202209/46050_1_v150.jpg
2022.09.23 20:00,"[넘버스]식자재 유통시장 산업화, 대기업보다 '마켓보로'가 잘할 수 있다?",블로터 이 알면 좋을 스타트업·혁신기업 생태계 정보를 소개합니다. B2B(기업 간 거래) 식자재 유통시장의 디지털 전환을 통해 해당 시장의 산업화를 이루려는 스타트업이 있습니다. ‘마켓보로’입니다. 임사성 대표와 만났는데요. 식당에서 맛있게 먹기만 했던 저는 알 수 없었던 식자재 유통시장 이야기를 듣고 왔습니다.01.대기업보다 ‘마켓보로’가잘할 수 있는 이유현재 국내 식자재 유통시장에서 대기업 계열 유통사의 시장 점유율은 10% 내외라고 하는데요. 시장 플레이어의 절대 다수는 중·소규모 영세 유통사들이라고 합니다. 대기업,https://www.bloter.net/news/articleView.html?idxno=45951,황금빛,"#마켓보로,#마켓봄,#외식시장,#식봄,#식자재유통,#CJ프레시웨이,#가락시장",https://cdn.bloter.net/news/thumbnail/202209/45951_1_v150.jpg
2022.08.25 18:27,"카카오 '다음 뉴스'가 추천한 그 기사, 체류시간이 길었다",카카오가 25일 개편한 모바일 다음(Daum) 뉴스의 추천 알고리즘은 이용자들의 '체류시간'이 핵심으로 꼽힌다.카카오는 이날 모바일 다음 뉴스의 뉴스탭에서 △최신순 △개인화순 △탐독순 등 3가지의 뉴스 배열 방식을 제공했다. 이날 공개된 '다음뉴스 배열 설명서'(이하 설명서)에 따르면 최신순은 언론사가 다음뉴스에 송고한 발행 시각 순으로 배열된다.개인화순과 탐독순의 뉴스 배열 방식의 기준은 체류시간이다. 설명서는 개인화순에서 기사가 배열되는 알고리즘을 설명하기 위해 이용자를 연예기사를 좋아하는 그룹 A와 스포츠 기사를 좋아하는 그룹,https://www.bloter.net/news/articleView.html?idxno=45566,박현준,"#카카오,#다음,#뉴스",https://cdn.bloter.net/news/thumbnail/202208/45566_1_v150.jpg
2022.08.23 13:08,스마트폰으로 들어온 '망가'…카카오픽코마 2300억원 거래액 일군 '현지화'의 힘,카카오의 일본 법인 카카오픽코마(구 카카오재팬)가 분기 거래액(GMW) 232억엔(약 2300억원)을 기록한 것은 현지 독자들의 만화 소비 습성을 스마트폰에 녹인 현지화 전략의 결과로 풀이된다.23일 카카오픽코마에 따르면 회사의 글로벌 만화·소설 플랫폼 픽코마는 2016년 4월 일본 출시 후 올해 2분기까지 25분기동안 매 분기 거래액 성장세를 이어갔다. 픽코마의 서비스가 개시된 2016년 2분기에는 거래액이 730만엔(약 7000만원)에 불과했다. 하지만 6년이 지난 올해 2분기 거래액을 비롯한 각종 지표들은 크게 높아졌다. 2분,https://www.bloter.net/news/articleView.html?idxno=45540,박현준,"#카카오픽코마,#픽코마,#망가",https://cdn.bloter.net/news/thumbnail/202208/45540_1_v150.jpg
2022.08.23 11:13,"이베이, 'TCG플레이어' 인수…트레이딩 카드 사업 확장",미국 전자상거래 업체 이베이가 수집용 트레이딩 카드 마켓플레이스 'TCG플레이어'를 인수한다.22일(현지시간) IT전문매체 에 따르면 이베이는 2억9500만달러(약 3900억원)에 TCG플레이어를 인수한다고 밝혔다. 규제 당국의 심사를 거쳐 계약은 내년 1분기 중 마무리될 예정이다. TCG플레이어는 2008년 뉴욕주 시라큐스 소재 상점으로 출발한 드래곤볼 포켓몬 등 인기 트레이딩 카드에 특화된 전자상거래 플랫폼이다. 현재 약 600명의 직원 규모로 이베이에 인수된 후에는 독립적인 브랜드로 운영될 예정이다. 이베이가,https://www.bloter.net/news/articleView.html?idxno=45535,최경미,"#이베이,#TCG플레이어,#트레이딩 카드,#전자상거래,#콜렉터블",https://cdn.bloter.net/news/thumbnail/202208/45535_1_v150.jpg
2022.08.09 08:42,"넷플릭스 전략 중심에 들어온 ‘모바일 게임’, 이용자 수는 1% 미만",세계 최대 온라인동영상서비스(OTT) 넷플릭스가 모바일 게임을 확대해나가고 있지만 아직까지 이용률이 저조한 것으로 나타났다.8일(현지시간) 에 따르면 넷플릭스는 현재 24개인 모바일 게임을 올해 말까지 50개로 늘릴 계획이다. 여기에는 인기 시리즈 ‘퀸스 갬빗’을 기반으로 한 신규 게임도 포함돼있다. 넷플릭스는 지난해 11월부터 가입자들을 대상으로 별도의 애플리케이션(앱)을 통해 게임을 제공해왔다. 현재 서비스하는 게임에는 ’기묘한 이야기:1984’와 같이 자사 인기 시리즈를 게임으로 재탄생시키거나 기존의 인기,https://www.bloter.net/news/articleView.html?idxno=45332,최경미,"#넷플릭스,#모바일게임,#OTT,#기묘한이야기",https://cdn.bloter.net/news/thumbnail/202208/45332_1_v150.jpg
2022.08.03 16:43,"라이프시맨틱스 '닥터콜', 재외국민 정식 서비스 '초읽기'?",라이프시맨틱스의 재외국민 비대면 진료 플랫폼 ‘닥터콜(Dr.Call)’ 임시허가가 연장됐다. 정식 서비스로 안착할 수 있을지 업계의 관심이 쏠린다.디지털헬스 전문기업 라이프시맨틱스는 재외국민 대상 비대면 진료 사업의 산업통상자원부 규제샌드박스 임시허가에 대해 연장 승인을 획득했다고 3일 밝혔다. 라이프시맨틱스는 이번 임시허가 연장을 통해 오는 2024년 9월까지 관련 서비스를 제공할 수 있게 됐다.닥터콜은 2020년 6월 대한상공회의소 민간 규제샌드박스 1호로 재외국민 대상 비대면 진료 서비스 임시허가를 받은 바 있다.규제샌드박스는,https://www.bloter.net/news/articleView.html?idxno=45262,안치영,"#라이프시맨틱스,#닥터콜,#규제샌드박스,#임시허가",https://cdn.bloter.net/news/thumbnail/202208/45262_1_v150.jpg
2022.08.02 09:53,"에이치디정션 ‘트루닥’, 병원정보시스템 글로벌 수준 보안 확립",디지털 헬스케어 기업 에이치디정션이 국제 보안 인증을 연달아 획득 보다 안전한 병원정보시스템 확립에 나섰다.에이치디정션(대표 장동진)은 최근 국제 표준 정보보호 인증 'ISO/IEC 27001'과 국제 표준 개인정보보호 인증 'ISO/IEC 27701'을 동시 획득했다고 2일 밝혔다.'ISO/IEC 27001'과 'ISO/IEC 27701'은 국제표준화기구(ISO)와 국제전기기술위원회(IEC)가 제정한 정보보호 분야에서 가장 권위 있는 국제 표준 인증으로 손꼽힌다. ‘ISO/IEC 27001’은 국제 표준 정보보호 인증으로 정보,https://www.bloter.net/news/articleView.html?idxno=45233,안치영,"#에이치디정션,#트루닥,#트루닥멘탈",https://cdn.bloter.net/news/thumbnail/202208/45233_1_v150.jpg
2022.07.20 09:10,"아마존이 가짜 리뷰에 대처하는 방법, '협력'과 '소송'",아마존이 메타(Meta구 페이스북)와 협력 가짜 리뷰를 통해 소비자에게 피해를 입히는 페이스북 그룹 관리자를 대거 고소했다.19일(현지시간) CNN 등 미국 언론에 따르면 아마존은 가짜 리뷰로 구매 및 판매를 조장한 혐의를 받는 1만1000개 이상의 페이스북 그룹 관리자를 고소했다.소송 대상은 프랑스 ​​독일 이탈리아 일본 스페인 영국 및 미국의 아마존 플랫폼서 가짜 리뷰라고 의심되는 활동이다. 아마존은 “가짜 리뷰가 카스테레오에서 카메라 삼각대에 이르기까지 아마존에서 판매되는 다양한 제품을 다뤘다”고 설명했다.아마존의,https://www.bloter.net/news/articleView.html?idxno=45032,안치영,"#아마존,#메타,#페이스북,#가짜리뷰",https://cdn.bloter.net/news/thumbnail/202207/45032_1_v150.jpg
2022.07.17 14:00,[윤’s 과기 비전]③네이버·카카오 '토종 플랫폼' 상생 생태계 만드는 법,윤석열 대통령이 15일 이종호 과학기술정보통신부(과기정통부) 장관과의 독대 업무보고를 통해 새정부에서 추진할 5개의 과학기술 핵심정책을 전달받았습니다. 가 이 중에서도 꼭 짚고 가야 할 지점을 정리했습니다.정부가 정보통신기술(ICT) 플랫폼의 상생 생태계를 조성하는 방안은 플랫폼들이 파트너들과의 협력을 더욱 적극적으로 하도록 유도하는 방식으로 요약된다. 과기정통부가 지난 15일 대통령 업무보고를 통해 발표한 '5대 핵심과제'의 ICT 관련 내용 중 '입점기업(소상공인) 판매 지원 소외계층 교육 등 플랫폼 기업의 사회적 기,https://www.bloter.net/news/articleView.html?idxno=44993,박현준,"#과기정통부,#네이버,#카카오",https://cdn.bloter.net/news/thumbnail/202207/44993_1_v150.jpg
2022.07.11 14:02,"정호영 택한 의협, 비대면 진료 이슈 헤쳐나갈 수 있을까",비대면 진료 플랫폼과 의료정보 시스템이 급속도로 팽창하고 있는 가운데 주요 관계자인 의사들이 대응 조직을 구성했다. 향후 의사단체가 비대면 진료 플랫폼을 만드는 이슈까지 다루는 것으로 알려져 ‘내부 총질’을 얼마나 막을 수 있을지 주목된다.대한의사협회(이하 의협)는 최근 ‘정보의학전문위원회’ 를 구성 지난 7일 의협 용산임시회관 7층 회의실에서 ‘정보의학전문위원회(정의위)’ 발족식 및 제1차 회의를 개최했다. 위원장으로는 경북의대 외과학교실 정호영 교수를 위촉했다. 정 교수는 지난 5월 23일 보건복지부 장관 후보자서 자진사퇴한,https://www.bloter.net/news/articleView.html?idxno=44918,안치영,"#정호영,#비대면진료,#대한의사협회,#정보의학전문위원회",https://cdn.bloter.net/news/thumbnail/202207/44918_1_v150.jpg
2022.06.22 11:16,카카오가 소상공인을 돕는 법…카톡 활용한 디지털 전환,카카오가 소상공인과 상생하는 법은 자사의 모바일 플랫폼 카카오톡으로 디지털 전환을 이끄는 방식으로 요약된다.카카오는 올해 4월 사회의 지속가능성 기여를 위한 카카오 공동체 상생 방안의 일환으로 총 3000억원의 상생기금을 집행하겠다고 발표한 바 있다. 그중 1000억원은 소상공인과 지역 파트너를 대상으로 쓰이며 소상공인들이 카카오톡 채널을 이용해 디지털 전환을 하는데 활용된다. 이와 관련된 시범 프로그램이 가정 먼저 적용되는 곳은 서울시 양천구의 신영시장이다.카카오는 시장 상인들이 카카오톡 채널에서 단골 고객을 확보하고 오프라인 방,https://www.bloter.net/news/articleView.html?idxno=44692,박현준,"#카카오,#카카오톡,#MKYU",https://cdn.bloter.net/news/thumbnail/202206/44692_1_v150.jpg
2022.06.09 11:45,녹십자 EMR기업 ‘헥톤프로젝트’가 실버케어 경쟁력 강화한 방법,녹십자그룹의 병원급 전자의무기록(EMR) 솔루션 기업 헥톤프로젝트가 실버케어 플랫폼을 새롭게 내놓으며 시장 공략에 속도를 낸다.헥톤프로젝트는 실버케어 플랫폼 ‘또하나의가족’ 애플리케이션(앱)을 신규 출시했다고 9일 밝혔다. 헥톤프로젝트는 GC(녹십자홀딩스·지주사) 자회사 GC케어의 계열사다. GC케어가 지난 2020년 인수한 디지털 헬스케어 기업 유비케어의 자회사로 국내 병원급 EMR 솔루션 시장에서 1위를 기록하고 있다.헥톤프로젝트의 핵심 서비스인 ‘또하나의가족’은 지역 별 요양시설의 상세 정보를 제공하고 보호자와 요양시설과의,https://www.bloter.net/news/articleView.html?idxno=44521,정두용,"#헥톤프로젝트,#GC,#녹십자,#실버케어",https://cdn.bloter.net/news/thumbnail/202206/44521_1_v150.jpg
2022.06.09 10:07,"카카오 의사 결정, 직원 평가는 '극과 극'",카카오 '근무제도' 개편이 마무리 단계에 접어 들었다. 개편 과정이 매끄러웠던 것은 아니다. '발표 후 수정'하는 남궁훈 카카오 대표의 의사 결정 방식을 두고 직원 평가가 극과 극으로 갈리고 있다. 9일 업계에 따르면 남궁 대표는 지난 8일 수정된 근무제도 개편안을 공지했다. 주요 내용은 △집중근무시간 오후 1시~5시→오후 2시~5시 △음성채널 연결(디스코드)·주 1회 출근 의무→권장 △격주 4일 근무 등이다.전날 직원들의 관심사는 근무제도 개편과 별개로 '안식 휴가제도 유지 여부'에 집중됐다. 카카오는 일정기간 근무한 임직원에게,https://www.bloter.net/news/articleView.html?idxno=44518,최창원,"#카카오,#남궁훈,#근무제도",https://cdn.bloter.net/news/thumbnail/202206/44518_1_v150.jpg
2022.06.08 13:26,"""로봇 언제 파냐고요?""...네이버는 'ARC'를 판다","""로봇 언제 팔 거냐는 질문 많이 받는데 우리는 ARC를 팔 겁니다. 세상 모든 로봇 업체에 ARC를 파는 게 목표입니다"".석상옥 네이버랩스 대표가 8일 오전 서울 강남구 테헤란로에서 열린 기자간담회에서 밝힌 '팀 네이버' 로봇 사업 전략이다. 네이버는 2023년까지 ARC를 상용화할 계획이다. 네이버랩스와 네이버클라우드가 이를 이끈다. ARC는 인공지능·로봇·클라우드(AI·Robot·Cloud)의 줄임말이다. 팀 네이버는 ARC를 ""멀티 로봇 인텔리전스 시스템""이라고 정의한다. 클라우드 기술을 활용해 실내·외 공간에 돌아다니는",https://www.bloter.net/news/articleView.html?idxno=44506,최창원,"#네이버,#arc,#로봇",https://cdn.bloter.net/news/thumbnail/202206/44506_1_v150.jpg
