"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr"
160,"2022.12.23 09:39",과기정통부 대학·방산업계로 이음5G 주파수 공급 확대,과학기술정보통신부가 LG CNS 한국항공우주산업 정부청사관리본부 LG전자에 이음5G 주파수 공급을 완료했다고 밝혔다.과기정통부는 이번 주파수 공급에는 국내 대학 1호로 경희대학교가 LG CNS와 협력해 실험실 내 지능형공장 등 시험장 구축에 이음5G를 도입했다.이번 공급으로 이음5G 주파수 지정이 9개 기관으로 늘어나며 총 18개 기관이 26개소에 관련 주파수를 할당·지정을 받게 됐다.과기정통부는 신청 기관들이 계획하고 있는 이음5G 서비스가 원활히 제공될 수 있도록 4.7GHz 대역의 신청 주파수 대역 전체(100MHz폭)를,https://www.itbiznews.com//news/articleView.html?idxno=86060&page=8&total=2335,김소현,"#네트워크,#RF,#이음5G,#주파수 공급,#과기정통부",https://www.cwn.kr./thumbnail/202212/86060_81574_3831_v150.jpg
161,"2022.12.22 14:53",오라클 CJ올리브영에 클라우드 인프라 제공,오라클은 CJ올리브영이 ‘오라클 클라우드 인프라스트럭처(OCI)’를 도입해 안정적인 고객 서비스 환경을 구축했다고 밝혔다. CJ올리브영은 OCI와 OCI 골든게이트를 바탕으로 안정적인 하이브리드 클라우드 운영을 구현하고 있다. 올리브영은 OCI 도입 이후 이용자 수 급증에도 서비스 안정성을 확보하는 점을 높이 평가했다.사용자가 급증하는 온라인 이벤트 진행 시 기존에는 동시 접속자 수를 제한하거나 대기하는 형식을 취했지만 OCI 도입 후에는 이중화된 시스템을 동시 운영함으로써 유입되는 고객을 모두 수용하고 급증하는 트랜잭션을 안정,https://www.itbiznews.com//news/articleView.html?idxno=85899&page=9&total=2335,오현식,"#오라클,#OCI,#CJ올리브영,#하이브리드 클라우드,#클라우드 인프라",https://www.cwn.kr./thumbnail/202212/85899_81422_2115_v150.jpg
162,"2022.12.21 11:00",지속가능성 목표 달성 “IT인프라 에너지 절감이 핵심 키”,퓨어스토리지가 지속가능성과 IT의 영향에 대한 설문조사 결과 보고서를 발표했다. ‘변화의 동인: 퓨어스토리지 IT 지속가능성 영향 설문조사 2022’라는 제목의 보고서에서는 지속가능성 목표 달성에 IT의 영향이 매우 크다고 지목됐다.기업에서 지속가능성 프로그램을 담당하는 1천여명을 대상으로 실시한 설문조사에서 78%의 응답자는 지속가능성 이니셔티브가 우선적으로 다뤄지고 있다고 답했으며 56%는 3~7년 내 지속가능성 목표를 달성할 계획을 갖고 있다고 답했다. 허나 현재 지속가능 목표를 달성하고 있다는 응답은 51%에 그쳤다. 주목,https://www.itbiznews.com//news/articleView.html?idxno=85734&page=9&total=2335,오현식,"#지속가능성,#ESG,#퓨어스토리지,#전력효율,#친환경,#IT 인프라",https://www.cwn.kr./thumbnail/202212/85734_81328_3020_v150.jpg
163,"2022.12.18 10:30",LGU  글로벌 준법경영시스템 ‘ISO37310’ 국제표준 인증 획득,LG유플러스가 국내 통신 3사 최초로 준법경영시스템에 대한 ‘ISO37301’ 국제표준 인증을 획득했다고 18일 밝혔다.LG유플러스는 “정보보안(ISO27001) 환경경영(ISO14001) 안전보건(ISO45001)에 이어 컴플라이언스 분야에서도 국제적 공인을 획득하며 ESG경영 기조를 확대해 나갈 수 있게 됐다”고 밝혔다.국제표준화기구(ISO)가 지난해 4월 제정한 ISO37301은 기업의 컴플라이언스 정책과 리스크 관리·운영 등이 글로벌 수준에 부합하는지 평가하기 위한 국제인증 규격이다.인증기관은 기업이 규범 준수 및 윤리경,https://www.itbiznews.com//news/articleView.html?idxno=85501&page=9&total=2335,김소현,"#준법경영시스템,#국제표준,#ISO37301,#LG유플러스",https://www.cwn.kr./thumbnail/202212/85501_81025_50_v150.jpg
164,"2022.12.16 14:13",퓨어스토리지 “구독형 서비스 성장 가속에 집중”,퓨어스토리지가 2022년 달성한 비즈니스 성과와 내년 전망을 공유했다. 11월6일에 마감한 2023회계연도 3분기 실적발표에서 퓨어스토리지는 전년비 20% 증가한 6억7600만달러(약 8833억원)의 매출을 기록했다. 특히 구독형 서비스에서 2억4480만달러(약 3199억원)을 기록해 30%의 고속 성장을 달성했다.국내에서도 성장세를 이어갔다. IDC가 발표한 엔터프라이즈 스토리지 시스템 추적 보고에 따르면 2분기에 국내 스토리지 시장은 10.1% 성장했는데 퓨어스토리지는 64.8% 성장해 업계 평균을 훨씬 넘어섰다.퓨어스토리,https://www.itbiznews.com//news/articleView.html?idxno=85317&page=9&total=2335,오현식,"#퓨어스토리지,#스토리지,#플래시 스토리지,#구독경제",https://www.cwn.kr./thumbnail/202212/85317_80835_541_v150.jpg
165,"2022.12.16 13:11",SKT 글로벌 오픈랜(O-RAN) 행사서 실증결과 발표,SK텔레콤이 O-RAN얼라이언스가 주최하는 ‘플러그페스트’ 행사에서 O-RAN 규격을 준수하는 기지국 장비에 대한 실증결과를 발표했다.이번 행사에 주관사로 참여한 SK텔레콤은 O-RAN얼라이언스 참여사로 오픈랜 기반 개방형 5G 기지국 표준안으로 한국정보통신기술협회(TTA) 표준을 반영하고 올해 초 MWC22에서 오픈랜 개발 성과를 발표한 바 있다.이번에 발표된 실증은 정부출연연구소 국내 기지국 제조사 글로벌 ICT기업들과 긴밀하게 협업한 결과다. 특히 국내 중견기업의 오픈랜 기지국을 활용한 테스트 결과로 국산 오픈랜 장비의,https://www.itbiznews.com//news/articleView.html?idxno=85304&page=9&total=2335,오현식,"#O-RAN,#SK텔레콤,#오픈랜,#5G,#6G",https://www.cwn.kr./thumbnail/202212/85304_80825_49_v150.jpg
166,"2022.12.15 07:00",효성인포메이션 스누아이랩과 AI/HPC 인프라 시장 공동 공략,효성인포메이션시스템이 자동화 플랫폼 기업 스누아이랩과 국내 인공지능(AI/ML) 고성능 컴퓨팅(HPC) 사업 저변 확대와 비전AI 시장 공략을 골자로 하는 업무협약을 체결했다고 밝혔다.양사는 협약을 통해 스누아이랩의 딥러닝(DL) 플랫폼인 ‘오토케어 플랫폼(AutoCare Platform)’과 효성인포메이션시스템의 GPU 기반 인프라 및 초고성능 병렬 파일 스토리지 ‘HCSF’를 활용한 AI/HPC 인프라 시장 공략에 나선다. 각사가 보유한 제품 영업 기술 지원 체계의 노하우를 공유하며 마케팅 영업 활성화를 위한 협력도 도모,https://www.itbiznews.com//news/articleView.html?idxno=85217&page=9&total=2335,최태우,"#AI/ML,#HPC,#DL엔진,#병렬파일스토리지,#스누아이랩,#효성인포메이션",https://www.cwn.kr./thumbnail/202212/85217_80720_4757_v150.jpg
167,"2022.12.08 15:00",효성인포메이션·비엠텍시스템 데이터옵스 사업 맞손…“루미다-넥시타 통합”,효성인포메이션시스템이 비엠텍시스템과 빅데이터 데이터 거버넌스 인공지능(AI/ML) 사업 강화를 위한 총판계약을 체결하고 데이터 시장 공략에 나선다고 8일 밝혔다.비엠텍시스템은 마이크로서비스아키텍처(MSA) 구성요소인 하드웨어/소프트웨어 개발 컨설팅 등을 제공하는 ICT전문기업이다. API 매니저 플랫폼(WINECT) 빅데이터 플랫폼(NEXITA) 등 자체 개발한 솔루션을 관련 시장에 공급하고 있다.최근에는 빅데이터 관련 기술특허를 취득하고 NEXITA를 세분화된 제품군으로 업데이트하는 등 빅데이터 플랫폼 사업에도 집중하고,https://www.itbiznews.com//news/articleView.html?idxno=84613&page=9&total=2335,최태우,"#빅데이터,#데이터 레이크,#펜타호,#비엠텍시스템,#효성인포메이션",https://www.cwn.kr./thumbnail/202212/84613_80107_2934_v150.jpg
168,"2022.12.08 13:49",에퀴닉스 데이터센터 에너지 사용 최적화,에퀴닉스는 데이터센터 내 운영 온도 범위를 확대해 전체 전력 사용량을 절감하겠다는 계획을 밝혔다. 에퀴닉스는 데이터센터 내 효율적인 냉각을 통해 탄소 배출을 줄이는 다년간 열 운영 로드맵을 정의할 예정이다. 에퀴닉스는 새롭게 발표하는 효율성 이니셔티브의 일환으로 운영 중인 전 세계 데이터 센터 시설 내부 온도를 미국냉동공조협회(ASHRAE)의 A1A 표준에 부합하는 섭씨 27도로 유지할 방침이다.에퀴닉스는 외부 공기 온도 사용 등을 통해 데이터센터 냉각을 최적화하고 전력사용효율(PUE) 기반으로 냉각 효율성을 측정하고 향상시켜,https://www.itbiznews.com//news/articleView.html?idxno=84576&page=9&total=2335,오현식,"#에퀴닉스,#지속가능성,#데이터센터,#탄소절감",https://www.cwn.kr./thumbnail/202212/84576_80063_1816_v150.jpg
169,"2022.12.06 11:39",과기정통부 2022년 정보통신기술 표준 전문가 발표회 성료,과학기술정보통신부 국립전파연구원이 합동기술위원회 주요 분과위원회 표준화 정보 및 최신 정보통신기술(ICT) 표준화 이슈를 공유하기 위한 2022년 ICT 표준 전문가 세미나를 개최했다.5일 열린 이번 세미나는 지난 11월에 개최된 JTC 1 총회의 이슈동향을 공유하는 것을 시작으로 JTC 1 분과위원회들의 표준화 안건을 논의하는 세션 1·2와 메타버스 등 최신 ICT 기술 동향 및 표준화 전략을 발표하는 세션 3 등 총 3개 부문으로 진행됐다.첫 세션에서는 다양한 시스템에 사용자들이 쉽게 접근하고 이를 안전하게 활용할 수 있게 하는,https://www.itbiznews.com//news/articleView.html?idxno=84344&page=9&total=2335,김소현,"#ISO/IEC JTC 1,#기술표준,#의장단,#표준화활동,#전파연구원,#과기정통부",https://www.cwn.kr./thumbnail/202212/84344_79800_2055_v150.jpg
170,"2022.12.04 14:00",AMD 베트남 비엣텔과 맞손…징크 MPSoC 기반 5G 모바일 네트워크 확장,AMD와 베트남 통신기업 비엣텔그룹의 자회사인 비엣텔하이테크가 자일링스(Xilinx)의 징크 울트라스케일 (Zynq UltraScale ) MPSoC 디바이스 기반의 5G 모바일 네트워크 현장시험 구축을 성공적으로 완료했다고 밝혔다. 1억3000만명 이상의 모바일 고객들에게 서비스를 제공하는 베트남 최대 통신사인 비엣텔 하이테크는 5G 원격무선 장비를 기반으로 신규 망 구축작업에 나서고 있다.증가하는 모바일 사용자의 용량 및 성능 요구사항을 충족할 수 있도록 설계된 비엣텔의 5G 모바일 네트워크는 올해 말 완료될 예정이다.AMD는,https://www.itbiznews.com//news/articleView.html?idxno=84188&page=9&total=2335,최태우,"#5G,#네트워크,#RU,#징크,#MPSoC,#비엣텔,#AMD",https://www.cwn.kr./thumbnail/202212/84188_79658_4911_v150.jpg
171,"2022.11.30 15:56",SKT 통신사업자 싱텔과 ‘맞손’…싱가포르 메타버스 시장 공략 본격화,SK텔레콤이 싱가포르 통신사업자 싱텔과 메타버스 사업 공동 추진을 골자로 하는 업무협약을 체결하고 관련 시장에서 협력하기로 했다.싱가포르에 본사를 둔 싱텔은 호주 인도 인도네시아 태국 필리핀 등 세계 21개국에 이동통신과 초고속인터넷 등 유무선 통신 서비스를 제공하는 글로벌 통신사다. 싱가포르 유무선 1위 사업자며 전세계적으로 약 7억7000만명의 가입자를 보유하고 있다.양사는 이번 협약을 통해 싱가포르에서의 메타버스 사업 협력을 추진하고 향후 아태지역 주요 국가를 대상으로 메타버스 사업도 논의하기로 합의했다.SK텔레콤은 해,https://www.itbiznews.com//news/articleView.html?idxno=83771&page=9&total=2335,김소현,"#메타버스,#싱가포르,#이프랜드,#확장현실,#싱텔,#SK텔레콤",https://www.cwn.kr./thumbnail/202211/83771_79275_3534_v150.jpg
172,"2022.11.30 08:50",삼성 日 NTT도코모에 5G 통신장비 공급 확대,삼성전자가 일본 통신사업자 NTT도코모에 5G 이동통신 장비 공급을 확대한다.30일 관련 업계에 따르면 삼성전자는 지난해 3월 NTT도코모와 5G 이동통신 장비 공급계약을 체결한 후 이번 추가 협력을 통해 NTT도코모가 보유한 주요 5G 주파수 대역별 기지국을 신규 공급하기로 했다.일본은 전세계적으로 인구 밀집도가 높은 국가로 도심 등 인구 밀집 지역에서의 안정적인 데이터 통신과 우수한 서비스 품질을 중시하는 시장이다. 삼성전자는 “이번 5G 장비 추가 수주 및 공급 제품 포트폴리오 확대는 일본시장에서 5G 기술력을 또 한 번 입,https://www.itbiznews.com//news/articleView.html?idxno=83737&page=9&total=2335,김소현,"#5G,#네트워크,#기지국,#28GHz,#일본시장,#NTT도코모,#삼성전자",https://www.cwn.kr./thumbnail/202211/83737_79231_1253_v150.jpg
173,"2022.11.29 08:42",올해 상반기 IPTV 가입자 2천만명 돌파,과학기술정보통신부가 종합유선방송(SO) 위성방송 인터넷멀티미디어방송(IPTV)을 이용해 방송 서비스를 제공받는 가입자 현황 조사 후 검증결과를 확정하고 2022년 상반기 평균 유료방송 가입자 수와 시장점유율과 6월말 기준 유료방송 가입자 수를 발표했다.29일 과기정통부에 따르면 유료방송 시장점유율 산정 기준에 따른 2022년 상반기 유료방송 가입자 수는 3600만5812명(6개월 평균)으로 집계돼 지난해 하반기 대비 37만명이 증가했다.사업자별로는 KT 858만6837명(23.85%) SK브로드밴드(IPTV) 624만8035,https://www.itbiznews.com//news/articleView.html?idxno=83565&page=9&total=2335,김소현,"#IPTV,#종합유선방송,#가입자,#KT,#SKB,#LG유플러스,#과기정통부",https://www.cwn.kr./thumbnail/202211/83565_79061_125_v150.jpg
174,"2022.11.24 09:58",인스피언 KT IS에 통합로그관리 솔루션 공급,인스피언이 KT IS에 통합로그관리시스템 ‘비즈인사이더 플러스’를 공급했다고 밝혔다. KT IS는 KT 그룹의 보안 요구사항 준수를 위해 비즈인사이더 플러스를 도입했다.KT는 그룹사 차원에서 법적 의무사항 이상 수준의 보안을 권고하고 있다. KT IS는 기존 시스템보다 적극적인 로그 관리와 모니터링을 위해 인스피언의 통합로그관리시스템으로 교체하고 시나리오 룰셋을 새롭게 정의함으로써 이상징후·내부정보유출 검토 프로세스를 강화했다.이번 솔루션 도입으로 KT IS는 로그관리 업무의 효율성 향상과 데이터 보안성 강화는 물론 인사정보까지 연,https://www.itbiznews.com//news/articleView.html?idxno=83095&page=9&total=2335,오현식,"#통합로그관리,#로그관리,#로그관리 시스템,#인스피언",https://www.cwn.kr./thumbnail/202211/83095_78610_5335_v150.jpg
175,"2022.11.24 09:42",KT·줌 파트너십 체결…통신-플랫폼 결합한 B2B 서비스 선보인다,KT가 줌(Zoom)과 파트너십을 체결하고 다양한 통신 플랫폼을 결합한 B2B 전용 서비스를 시작한다.미국 캘리포니아 산호세에 본사를 둔 줌은 재택근무 및 비디오 기반 커뮤니케이션 문화 확산과 직관적이고 강력한 사용자환경을 제시하며 관련 시장에서 빠르게 성장하고 있다. 이번 파트너십 체결로 양사는 ▲줌미팅(Zoom Meeting) 국내 시장 확산 ▲KT 기업 전화 기능의 줌폰(Zoom Phone) 서비스 구상 ▲ KT 유무선 협업 솔루션인 모바일Talk 상품 연계 등 KT의 유무선 통신 역량과 줌의 화상회의 플랫폼을 결합한 통신DX,https://www.itbiznews.com//news/articleView.html?idxno=83140&page=9&total=2335,김소현,"#네트워크,#플랫폼,#화상회의,#SaaS,#줌,#KT",https://www.cwn.kr./thumbnail/202211/83140_78656_038_v150.jpg
176,"2022.11.23 13:39",HPE ‘디스커버 모어 서울 2022’ 개최…한국시장 전략 공유,한국HPE가 서울 여의도 콘래드 서울 호텔에서 ‘디스커버 모어 서울 2022’ 컨퍼런스를 개최했다. 디스커버 모어 서울은 6월 라스베이거스에서 진행된 HPE 디스커버 행사를 기반으로 한국시장에 맞춤화된 HPE의 전략과 IT트렌드를 소개하는 자리로 마련됐다. 그간 팬데믹으로 인해 오프라인으로는 3년만에 진행다.이날 행사에서는 HPE 저스틴 호타드 부사장과 한국HPE에서 포인트넥스트 서비스를 총괄하는 이승국 전무가 ‘HPE 그린레이크 엣지-투-클라우드 플랫폼을 통해 데이터를 우선으로 하는 현대화 가속’을 주제로 기조연설을 진행했다.또,https://www.itbiznews.com//news/articleView.html?idxno=82947&page=9&total=2335,오현식,"#한국HPE,#디스커버 모어 서울",https://www.cwn.kr./thumbnail/202211/82947_78460_253_v150.jpg
177,"2022.11.21 17:02",SKT NTT도코모와 메타버스콘텐츠 전방위 협력…글로벌 시장 진출 ‘맞손’,SK텔레콤이 일본 NTT도코모와 3대 분야(메타버스/통신인프라/미디어)에서 전략적 파트너십을 맺고 긴밀하게 협력하기로 했다고 21일 밝혔다.양사는 이번 협약을 통해 메타버스와 오리지널 콘텐츠를 비롯한 분야에서 협력을 강화하고 글로벌 시장에서 협력하기로 했다.우선 양사는 각사가 보유한 메타버스 서비스의 고도화를 위해 콘텐츠 기술 서비스 영역에서 협력할 방침이다.가량 양사는 K-팝과 J-팝 콘텐츠를 공동 제작해 양사 서비스에 적용하거나 게임과 애니메이션 등 콘텐츠에 대한 지재권(IP)을 공동으로 확보하고 콘텐츠제공사업자(CP)나,https://www.itbiznews.com//news/articleView.html?idxno=82675&page=9&total=2335,김소현,"#네트워크,#6G,#메타버스,#콘텐츠,#OTT서비스,#NTT도코모,#SK텔레콤",https://www.cwn.kr./thumbnail/202211/82675_78189_5724_v150.jpg
178,"2022.11.21 14:19",KT ‘지니TV’ 채널 플랫폼 KT그룹미디어센터로 이전,KT가 IPTV 서비스 ‘지니TV’ 채널 플랫폼을 KT그룹미디어센터로 이전했다. 카타르에서 개최하는 축구대회의 생중계 방송을 선명하고 빠르게 시청할 수 있도록 인프라 구축을 완료한 것이다.21일 KT에 따르면 최근에 목동 미디어센터에 있는 IPTV 360여개 채널과 KT스카이라이프 위성방송 320여개 채널 및 송출 대행 서비스 21개 채널을 경기도 고양시 백석역 인근에 위치한 ‘KT그룹미디어센터’로 이전을 마쳤다.KT그룹미디어센터는 그룹 내 여러 부서간 긴밀한 협업으로 백석 사옥 건물 신축부터 전력·통신시설 방송 플랫폼 구성 등,https://www.itbiznews.com//news/articleView.html?idxno=82658&page=9&total=2335,김소현,"#네트워크,#IPTV,#콘텐츠,#지니TV,#IDC,#KT",https://www.cwn.kr./thumbnail/202211/82658_78169_4423_v150.jpg
179,"2022.11.21 13:00",LGU  6G 차세대 안테나 기술 ‘RIS’ 국무총리상 수상,LG유플러스가 차세대 이동통신 안테나 기술인 ‘재구성 가능한 지능형 표면(Reconfigurable Intelligent Surface RIS)’을 개발·실증한 성과로 제23회 전파방송기술대상 국무총리상을 수상했다고 21일 전했다.과학기술정보통신부가 주최하고 한국전파진흥협회가 주관하는 전파방송기술대상은 전파 및 방송분야 우수 기술과 제품을 개발·상용화한 기업에게 주어진다. LG유플러스는 홀로그램 확장현실(XR) 등 대용량 서비스가 상용화될 6G 시대에 앞서 수백 메가헤르츠(MHz)에서 수십 기가헤르츠(GHz)에 이르는 초광대역폭,https://www.itbiznews.com//news/articleView.html?idxno=82651&page=9&total=2335,김소현,"#네트워크,#6G,#RIS,#LG유플러스",https://www.cwn.kr./thumbnail/202211/82651_78162_3119_v150.jpg
180,"2022.11.21 10:45",슈퍼마이크로 AMD 4세대 에픽 지원 서버 제품군 확장,슈퍼마이크로컴퓨터가 4세대 AMD 에픽 프로세서 기반의 새로운 서버 제품군을 발표했다. 방대한 양의 데이터 분석 복잡한 시뮬레이션 수행 총소유비용(TCO) 감축에 초점을 맞춘 서버로 슈퍼마이크로는 4세대 AMD 에픽 프로세서를 탑재해 8개의 세계 신기록을 세웠다고 덧붙였다. 찰스 리앙 슈퍼마이크로 CEO는 “슈퍼마이크로는 AMD 에픽 9004 시리즈 프로세서와 빌딩 블록 아키텍처로 시장 우위를 선점하고 증가하는 고객의 요구 충족을 위해 애플리케이션에 최적화된 서버를 제공하려 한다”며 “새로운 시스템은 수냉식 설계 와트당 성,https://www.itbiznews.com//news/articleView.html?idxno=82632&page=9&total=2335,오현식,"#슈퍼마이크로,#에픽 서버,#AMD 에픽",https://www.cwn.kr./thumbnail/202211/82632_78142_3140_v150.jpg
181,"2022.11.18 14:21",그룹사 IT역량 강화…KT ‘그룹DX원팀’ 우수성과 포상,KT가 그룹사의 디지털 역량강화를 위한 ‘그룹DX원팀’에서 우수한 성과를 낸 그룹사를 선정·표창했다고 18일 전했다.올해로 시행 2년째인 ‘그룹DX원팀’은 KT그룹사들의 디지털전환(DX) 업무 혁신과 인공지능(AI)/로보틱프로세스자동화(RPA) 역량 제고를 위해 그룹사 스스로 과제 발굴과 수행을 할 수 있도록 코칭과 실습 교육을 지원하는 프로그램이다. 2021년 22개사에서 125명이 참여했고 2022년에는 자체 운영사를 포함한 19개사에서 120명이 참여해 32개 과제를 수행했다. KT에 따르면 올해는 수행 중인 전체 과제의 6,https://www.itbiznews.com//news/articleView.html?idxno=82470&page=10&total=2335,김소현,"#디지털전환,#AI/ML,#RPA,#IT역량,#그룹DX원팀,#KT",https://www.cwn.kr./thumbnail/202211/82470_77974_1818_v150.jpg
182,"2022.11.17 12:00",시스코 MS·애플 협력으로 ‘웹엑스’ 경험 강화,시스코시스템즈가 ‘웹엑스원 2022’를 개최하고 웹엑스 스위트 업데이트와 신규 협업 디바이스를 공개하고 하이브리드 업무환경에서의 업무효율성 향상을 지원하는데 집중할 계획을 밝혔다.지투 파텔 시스코 보안·협업 부문 총괄매니저는 “하이브리드 근무는 기업들이 기존까지 일해온 방식과 달라 어려움이 있다”면서 “사무직 근로자 IT관계자 상담사 등 업무 분야 장소와 근무 방식과 상관없이 모두에게 뛰어난 협업 경험을 제공하기 위해서는 협업 소프트웨어 디바이스 네트워크 보안을 아우르는 종합적인 솔루션이 필요하며 오직 시스코의 통합 플,https://www.itbiznews.com//news/articleView.html?idxno=82172&page=10&total=2335,오현식,"#화상회의,#웹엑스,#시스코,#협업,#하이브리드 근무",https://www.cwn.kr./thumbnail/202211/82172_77765_3542_v150.jpg
183,"2022.11.17 09:10",KT AI 미디어 관제 시스템 ‘닥터지니’ 상용화,KT가 인공지능(AI) 기술을 토대로 IPTV 실시간 방송 플랫폼을 관제하는 ‘닥터지니(Dr. GENIE)’를 개발·상용화했다고 17일 밝혔다.KT는 이 기술을 경기도 고양시 KT그룹 미디어센터에 적용하면서 지니TV 대상 370여개 비디오 채널과 30여개 오디오 채널의 실시간 송출을 담당하는 미디어센터 내 IPTV 방송 플랫폼의 자동관제를 시작했다고 설명했다.KT의 닥터지니는 방송채널사용사업자(PP)로부터 방송 신호를 입력받는 인코더 장비를 비롯해 전송 네트워크 구간과 미디어 플랫폼의 다양한 방송 장비에서 발생하는 빅데이터를 실시간,https://www.itbiznews.com//news/articleView.html?idxno=82247&page=10&total=2335,김소현,"#IPTV,#네트워크 관제,#AI/ML,#닥터지니,#KT",https://www.cwn.kr./thumbnail/202211/82247_77735_138_v150.jpg
184,"2022.11.15 17:07",KT 무선 전파 방향 조정하는 RIS 기술 개발·검증 완료,KT가 서울대학교 오정석 교수 연구팀과 함께 초소형 안테나 기술인 지능형 반사표면(RIS)의 개발과 검증에 성공했다고 15일 밝혔다.KT와 서울대가 공동 개발한 RIS 기술은 투명한 필름이나 패널 형태의 초소형 안테나를 건물 유리나 벽면에 부착해 신호를 전파하는 기술이다. 초저전력으로 안테나의 물질 특성을 제어해 전파의 투과·반사 방향을 조정할 수 있는 점이 특징이다.KT는 서울시 서초구 KT 연구개발센터에 이번에 개발한 RIS 기술을 적용해 사옥 내 5G 신호가 약한 음영지역에서의 무선통신 품질을 개선하는데 성공했다고 설명했다.K,https://www.itbiznews.com//news/articleView.html?idxno=81974&page=10&total=2335,김소현,"#네트워크,#5G,#지능형 반사표면 기술,#RIS,#기지국,#서울대,#KT",https://www.cwn.kr./thumbnail/202211/81974_77442_5851_v150.jpg
185,"2022.11.15 15:48",퓨어스토리지 분산파일·오브젝트스토리지 부문 가트너 리더 선정,퓨어스토리지가 가트너 매직 쿼드런트 보고서 분산 파일 시스템 오브젝트 스토리지 부문 리더로 선정됐다고 전했다. 비전 완성도와 실행 능력에서 높은 점수를 얻은 퓨어스토리지는 비정형 데이터 스토리지 시장에서의 리더십을 인정받았다. 퓨어스토리지 ‘플래시블레이드’는 까다로운 비정형 데이터 요구사항을 충족하기 위해 설계된 고속 통합 파일·오브젝트 플랫폼이다. 포춘 100대 기업 중 25% 이상이 사용하고 있다.무제한에 가까운 확장성을 갖춘 메타데이터 아키텍처 일관된 고성능·제어성 클라우드와 같은 간소성과 민첩성 등이 플래시블레이드의 장,https://www.itbiznews.com//news/articleView.html?idxno=81847&page=10&total=2335,오현식,"#퓨어스토리지,#오브젝트스토리지,#파일 스토리지",https://www.cwn.kr./thumbnail/202211/81847_77328_3854_v150.jpg
186,"2022.11.15 09:41",KINX KT와 클라우드허브 SD-WAN 연결 서비스 제공,케이아이엔엑스(KINX)가 KT와 협력해 클라우드허브에서 SD-WAN 연결 서비스를 제공한다고 밝혔다. ‘KT 플렉스라인’과의 서비스 제휴로 KINX의 ‘클라우드허브’에서 SD-WAN을 통한 네트워크 구성을 지원하는 것이다.KINX에 따르면 SD-WAN은 비용합리적으로 클라우드 자원과 연결할 수 있게 하며 보다 빠른 서비스 개통이 가능한 이점을 제공한다. 트래픽 사용량에 따른 유연한 대역폭 조정과 중요 업무에 대한 트래픽 우선순위 설정을 통해 업무 생산성을 향상시킬 수 있다고 이 회사는 소개했다.KT 플렉스라인은 SD-WAN,https://www.itbiznews.com//news/articleView.html?idxno=81832&page=10&total=2335,오현식,"#SD-WAN,#클라우드 연결,#KT 클라우드,#KINX,#클라우드허브,#케이아이엔엑스",https://www.cwn.kr./thumbnail/202211/81832_77383_2957_v150.jpg
187,"2022.11.15 09:24",IBM 아카이브 솔루션 ‘다이아몬드백 테이프 라이브러리’ 출시,IBM은 고밀도 아카이브 스토리지 솔루션인 ‘IBM 다이아몬드백 테이프 라이브러리’를 출시했다고 밝혔다.이 솔루션은 하이브리드클라우드 환경에서 랜섬웨어를 비롯한 사이버위협으로부터 데이터를 보호할 수 있는 물리적 에어갭을 갖춰 격리를 통해 복원력을 높일 수 있도록 설계됐다.대규모 고객 데이터를 수집하는 글로벌 기업들은 수백PB에 달하는 데이터를 안전하게 저장해야 한다. IBM은 다이아몬드백 테이프 라이브러리가 이러한 수요에 맞춘 테이프 라이브러리로 디스크 스토리지에 비해 적은 탄소배출량을 지니며 유지비용을 절감할 수 있다고 소개했,https://www.itbiznews.com//news/articleView.html?idxno=81850&page=10&total=2335,오현식,"#테이프 라이브러리,#아카이브 스토리지,#데이터 장기 저장",https://www.cwn.kr./thumbnail/202211/81850_77382_2657_v150.jpg
188,"2022.11.14 10:37",로그프레소·쿼드마이너 MDR 서비스 고도화 협력…해외시장 공동사업 ‘맞손’,보안운영(SecOps) 플랫폼 전문기업 로그프레소가 네트워크 위협탐지 전문기업 쿼드마이너와 MDR 서비스 및 해외시장 공동개척을 골자로 하는 업무협약을 체결했다고 14일 밝혔다.이번 협약은 각사가 보유한 보안 운영 솔루션과 네트워크 보안 위협탐지 제품을 통합해 제품화하는 것이 목표로 각사 제품의 단일 패키지 상품으로 통합 출시 해외시장 공략을 강화하는데 합의했다.쿼드마이너는 사이버보안 전문가로 구성된 MDR 서비스 조직을 신규로 설립한다. 신규 조직은 기존 보안관제 서비스에서 제공하지 못했던 높은 보안 가시성과 전문화된 위협탐지·,https://www.itbiznews.com//news/articleView.html?idxno=81726&page=10&total=2335,오현식,"#네트워크,#보안,#사이버위협,#위협탐지,#MDR,#쿼드마이너,#로그프레소",https://www.cwn.kr./thumbnail/202211/81726_77228_328_v150.jpg
