"news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr","news_site"
"2022.11.24 16:37","과기정통부, 인공지능 윤리 확산 위한 정책 세미나 개최",과학기술정보통신부(과기정통부)는 ‘제1기 인공지능 윤리정책 포럼’의 성과와 인공지능 윤리·신뢰성의 사회적 확산을 위한 주요 정책의 추진 결과를 공유하고자 정보통신정책연구원(KISDI) 한국정보통신기술협회(TTA)와 함께 서울 중구 포스트타워에서 ‘인공지능 윤리 확산을 위한 공개 정책세미나’를 개최했다고 24일 밝혔다.인공지능 윤리정책 포럼은 인공지능 윤리적 개발과 활용을 위한 논의를 촉진하고자 올해 2월 출범했다. ▲인공지능 ▲윤리 ▲교육 법제도 등 다양한 분야의 각계 전문가가 참여하고 있다.본 포럼은,https://www.epnc.co.kr/news/articleView.html?idxno=230127,양승갑 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230127_231133_3611_v150.jpg,TechWorld
"2022.11.24 13:36","업스테이지, 캐나다 혁신과학경제개발부 장관 대담···글로벌 진출 포석 놓는다",국내 AI 스타트업 업스테이지가 프랑수와-필립 샴페인(François-Philippe Champagne) 캐나다 혁신과학경제개발부 장관과 글로벌 AI 시장 진출을 위한 본격적인 초석 다지기에 나섰다고 24일 밝혔다.업스테이지는 한국무역협회(KITA) 주관으로 개최된 ‘프랑수와-필립 샴페인 캐나다 혁신과학경제개발부 장관 초청 한-캐나다 비즈니스 라운드테이블’ 행사에 국내 AI 기업 대표로 참석해 한국-캐나다 기업 간 동반성장을 촉진할 협력 방안을 논의하는 한편 본격적인 해외 사업 확장을 위한 가능성을 타,https://www.epnc.co.kr/news/articleView.html?idxno=230122,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230122_231127_3556_v150.jpg,TechWorld
"2022.11.24 13:19","플레이놈-슈퍼치프, 업무협약 체결···NFT HUB 비전 실현한다",레저메타버스 프로젝트 NFT 마켓플레이스2.0 플레이놈이 미국 세계 최초 실물 NFT 갤러리 슈퍼치프 갤러리(Superchief Gallery 슈퍼치프)와 전략적 협업을 위한 업무협약(MOU)을 체결했다고 24일 밝혔다.2012년 에드워드 집코(Edward Zipco)와 빌 던레비(Bill Dunleavy)가 뉴욕 브루클린에 설립한 슈퍼치프는 언더그라운드 아티스트를 지원하고 글로벌 무대로 이끌기 위해 설립됐다.2016년 디지털 기반(digital-native) 아티스트를 위한 디지털 갤러리를 오픈하는,https://www.epnc.co.kr/news/articleView.html?idxno=230117,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230117_231121_180_v150.jpg,TechWorld
"2022.11.24 10:33","트렌드마이크로 “글로벌 조직 3분의 1, 지난 한 해 7 차례 이상 침해 경험해”",클라우드 보안 솔루션 글로벌 기업 트렌드마이크로가 ‘2022년 상반기 글로벌 사이버 위험 지수 보고서(Cyber Risk Index 2022 First Half)’를 발표했다고 24일 밝혔다.보고서에 따르면 글로벌 조직 중 32%는 지난 12개월 동안 수차례 고객정보 유출 피해를 입었으며 이는 확장되는 공격 접점(Attack Surface)을 분석 및 방어하는데 어려움을 겪고 있기 때문으로 나타났다.포네몬 연구소(Ponemon Institute)에 의뢰해 진행된 이번 반기 보고서는 북미 유럽 중남미,https://www.epnc.co.kr/news/articleView.html?idxno=230111,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230111_231119_3238_v150.jpg,TechWorld
"2022.11.24 10:30","버넥트, ‘메타버스경제 활성화 민관 TF’ 회의 개최",글로벌 확장현실(eXtended Reality XR) 테크 기업 버넥트는 ‘메타버스경제 활성화 민관 TF’ 제3차 회의가 버넥트에서 개최됐다고 24일 밝혔다.메타버스경제 활성화 민관 TF는 메타버스 경제 활성화를 위한 법제도적 이슈를 민·관이 공유하고 관련 정비방안을 선제적으로 논의하는 협력체계를 가동하기 위해 지난 7월 출범한 정부 국정과제 협의체다.과학기술정보통신부 박윤규 제2차관을 주재로 한 이날 회의에는 관련 부처 및 민간위원으로 소속되어 있는 버넥트 하태진 대표 등 20여 명이 참석했다.회의,https://www.epnc.co.kr/news/articleView.html?idxno=230110,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230110_231118_3018_v150.jpg,TechWorld
"2022.11.24 10:28","에머슨, 코하이젠 자동화 파트너 선정···수소 인프라 구축 프로젝트 나서",글로벌 산업 자동화 전문기업 에머슨이 상용차용 수소충전소 특수목적법인 코하이젠의 자동화 파트너로 선정되면서 수소 인프라 구축 프로젝트에 나선다고 24일 밝혔다.한국에머슨과 코하이젠이 참여하는 수소 인프라 구축 프로젝트는 온실가스 배출 감축과 수소에너지 투자를 촉진해 넷 제로(Net Zero 탄소중립) 글로벌 경제로 전환을 가속화한다는 목표다.11월 7일 개소한 전주평화 수소충전소는 코하이젠의 1호 수소충전소로 세계 최대인 300kg/h의 대용량 충전 규모를 갖췄다. 이는 시간당 최대 상용차 15대 하,https://www.epnc.co.kr/news/articleView.html?idxno=230109,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230109_231117_2745_v150.jpg,TechWorld
"2022.11.24 10:26","NHN, 기술 컨퍼런스 ‘NHN FORWARD’ 개막···최신 개발 지식 나눈다",엔에이치엔(NHN)이 삼성동 그랜드 인터컨티넨탈 서울 파르나스에서 기술 컨퍼런스 ‘NHN FORWARD’를 열었다고 24일 밝혔다.3년 만의 오프라인 개최 NHN FORWARD에는 6500명이 넘는 신청자가 사전 참가 신청했다. 사전 참가 신청자 가운데 추첨을 거쳐 행사 당일에는 2500여 명의 참가자가 행사에 참석했다. 이번 행사 키노트에는 박근한 NHN 기술위원회 이사를 필두로 류희태 게임기술센터장 이사 이진수 NHN DATA 대표 김명신 NHN Cloud CTO 등 NHN의 주요 기술 리더가 나,https://www.epnc.co.kr/news/articleView.html?idxno=230107,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230107_231128_375_v150.jpg,TechWorld
"2022.11.24 10:16","포티투닷, 자율주행 서비스 확장···상암까지 가능해",포티투닷(42dot)이 서울 청계천에서 수요 응답에 최적화된 (autonomous-demand responsive transport aDRT) 자율주행 셔틀을 본격 운행한다고 24일 밝혔다.또한 포티투닷은 보행·자전거·오토바이·자동차 등이 공존하는 복잡한 청계천변에서 다양한 볼거리와 도시 체험·이동을 융합한 자율주행 서비스를 선보일 예정이다.포티투닷은 24일 오전 서울 청계광장에서 aDRT 공식 오픈 행사를 가진 뒤 25일부터 시민 대상 운행에 들어간다. 운행 구간은 청계광장에서 세운상가까지로 한번 순,https://www.epnc.co.kr/news/articleView.html?idxno=230102,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230102_231108_160_v150.jpg,TechWorld
"2022.11.24 10:08","한컴케어링크, 국내 최초로 ‘한국인칩’ 활용···개인 유전체 분석 서비스 시작",한컴그룹 계열사 디지털 헬스케어 전문기업 한컴케어링크가 국내 최초로 ‘한국인 맞춤형 유전체 분석용 마이크로어레이칩(한국인칩)’을 활용한 개인 유전체 분석 서비스를 시작한다고 24일 밝혔다.한컴케어링크는 국립보건연구원과 한국인칩 기술 이전 계약을 맺고 한국인칩으로 분석한 유전체 정보와 ‘다중유전자위험점수(Polygenic Risk Score PRS)’를 활용해 인공지능(AI) 기반의 복합질환 예측 알고리즘을 기반으로 개인별 생애주기에 따른 질병 예측 분석 서비스를 제공한다.한국인칩이란 국립보건연구원에,https://www.epnc.co.kr/news/articleView.html?idxno=230100,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230100_231106_82_v150.jpg,TechWorld
"2022.11.24 10:06","화웨이, 소외지역 연결성 지원 강화···ITU와 글로벌 서약 체결",화웨이가 중국 선전에서 개최한 ‘연결성이 혁신에 미치는 영향(Connectivity+: Innovate for Impact)’ 포럼에서 국제전기통신연합(ITU)의 ‘파트너투커넥트(Partner2Connect P2C)’ 디지털 얼라이언스에 가입했다고 24일 밝혔다. 량 화(Liang Hua) 화웨이 회장은 이번 글로벌 서약 체결에 따라 화웨이가 2025년까지 80개국의 소외지역에 거주하는 약 1억 2천만 명에게 연결성(Connectivity)을 제공한다고 발표했다.이번 포럼은 ICT 혁신을 통해 연결성이,https://www.epnc.co.kr/news/articleView.html?idxno=230099,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230099_231105_527_v150.jpg,TechWorld
"2022.11.24 10:01","클라우데라 “금융 서비스·통신 기업 50%, 하이브리드 구축에 박차”",글로벌 하이브리드 데이터 기업 클라우데라가 금융 서비스와 통신 기업들이 수익성 제고를 목표로 데이터 전략을 도입한다는 내용을 담은 ‘엔터프라이즈 데이터 성숙도 보고서’를 발표했다고 24일 밝혔다.보고서에 따르면 아태지역 금융 서비스·통신 산업은 엔터프라이즈 데이터 전략을 통해 수익 증가를 달성했으며 많은 관련 기업들이 최신 데이터 아키텍처와 하이브리드 데이터 접근 방식을 도입하는 것으로 나타났다.한국을 포함한 아태지역의 금융 서비스·통신 산업은 데이터를 활용한 고객 맞춤형 제품과 서비스 등 고객 중심의,https://www.epnc.co.kr/news/articleView.html?idxno=230097,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230097_231104_113_v150.jpg,TechWorld
"2022.11.24 09:59","위세아이텍 김종현 대표이사, 한국연구산업협회 6대 회장 선출돼",AI·빅데이터 전문기업 위세아이텍은 김종현 대표이사가 한국연구산업협회 회장에 선출됐다고 24일 밝혔다. 한국연구산업협회 제6대 회장으로 선출된 김종현 대표이사는 경제학과를 졸업하고 IT정책경영학 박사 학위를 취득한 IT 분야 전문가다. 1991년 위세아이텍을 설립해 국내 인공지능(AI)과 빅데이터 분야를 선도해 오고 있다. 2003년 한국정보산업협동조합 이사 2019년 한국데이터산업협회 명예회장 2020년 우수기술연구센터협회(ATC) 이사에 취임해 지금까지 활동 중이며 2018년부터는 한국연구산업,https://www.epnc.co.kr/news/articleView.html?idxno=230096,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230096_231103_5858_v150.jpg,TechWorld
"2022.11.24 09:56","슈프리마, 바이오인식 기반 출입통제시스템 산자부 주관 ‘세계일류상품’ 수상",AI 통합보안 솔루션 전문기업 슈프리마의 바이오인식 기반 출입통제시스템이 산업통상자원부가 주관하는 ‘2022년 세계일류상품’에 선정됐다고 24일 밝혔다. ‘세계일류상품’ 제도는 ‘현재 세계일류상품’과 ‘차세대 세계일류상품’으로 구분되는데 ‘현재 세계일류상품’은 세계시장 점유율 5위 이내 및 5% 이상 세계시장 규모 연간 5천만 달러 이상 등의 심사 기준을 충족해야 한다.슈프리마는 기준을 모두 충족하는 ‘현재 세계일류상품’에 이름을 올렸다. 슈프리마는 EMEA(유럽 중동 아프리카) 시장점유율 1위를,https://www.epnc.co.kr/news/articleView.html?idxno=230095,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230095_231102_5547_v150.jpg,TechWorld
"2022.11.24 09:53","에릭슨엘지, ‘Girls in ICT 해커톤 개최’···이공계 여성 인재 성장 독려",에릭슨엘지는 ‘Girls in ICT 해커톤 행사’를 최종 결선을 통해 마무리했다고 24일 밝혔다.에릭슨엘지는 매년 Girls in ICT 행사를 통해 이공계 여성 인재들의 ICT 산업에 대한 관심도를 높이고 이들의 커리어 개발과 역량 향상을 장려하고 있다.올해는 ‘Painting the picture of 2030’라는 주제로 2030년 우리의 미래에 대해 다뤘다. 10년도 채 남지 않은 UN의 지속가능발전 목표(Sustainable Development Goals SDGs)를 달성하기 위해 사회,https://www.epnc.co.kr/news/articleView.html?idxno=230094,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230094_231101_5233_v150.jpg,TechWorld
"2022.11.24 09:49","VMware “한국의 멀티 클라우드, 세계 최다 수준”",VMware가 대한민국 아태지역 전 세계 조직들의 멀티 클라우드 전환 성취와 과제를 분석한 보고서를 발표했다고 24일 밝혔다.‘멀티 클라우드 성숙도 연구 보고서’에 따르면 멀티 클라우드는 한국에서 특히 빠르게 자리잡고 있지만 국내 조직들이 ‘클라우드 스마트’ 기업으로 성장하기 위해서는 멀티 클라우드 의사 결정 과정에 CEO의 관여 수준이 개선돼야 하는 것으로 나타났다.먼저 한국 기업이 사용하는 퍼블릭 클라우드 숫자는 설문조사에 응한 다른 국가에 비해 매우 높게 나타났다. 한국 응답자들은 조직이 창립,https://www.epnc.co.kr/news/articleView.html?idxno=230092,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230092_231099_492_v150.jpg,TechWorld
"2022.11.24 09:46","유니티, 국내 크리에이터 위한 ‘유니티 게임잼 2022’ 개최",유니티 코리아(유니티)가 국내 크리에이터 지원 행사인 ‘유니티 게임잼 2022(UNITY GAME JAM 2022)’를 개최한다고 24일 밝혔다.유니티 게임잼 2022는 게임 디자이너 프로그래머 아티스트들이 한 팀이 돼 정해진 시간 내 창의적인 유니티 엔진 프로젝트를 개발할 수 있는 행사다.이번 행사는 게임 개발에 관심 있는 크리에이터들을 대상으로 게임 디자이너 6명 프로그래머 12명 아티스트 12명 등 총 30명의 참가자를 모집해 2박 3일간 진행된다. 유니티 게임잼 2022에서만 누릴 수 있는,https://www.epnc.co.kr/news/articleView.html?idxno=230091,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230091_231098_4617_v150.jpg,TechWorld
"2022.11.24 09:31","베스핀글로벌, ‘AWS 컨트롤 타워’ 서비스 파트너 인증 획득",클라우드 딜리버리 플랫폼 기업 베스핀글로벌이 아마존 웹 서비스(Amazon Web Services AWS)의 ‘AWS 컨트롤 타워’(AWS Control Tower)’ 서비스 파트너 인증을 획득했다고 24일 밝혔다.‘AWS 컨트롤 타워’는 보안 운영 및 거버넌스 모범 사례(Best Practice)를 기반으로 자동화된 랜딩 존(Landing Zone)을 제공해 다중 계정 환경을 손쉽게 설정하고 관리할 수 있도록 지원하는 서비스이다.기업의 경우 프로젝트나 팀 단위로 업무를 추진하면서 다양한 서비스를,https://www.epnc.co.kr/news/articleView.html?idxno=230083,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230083_231089_2958_v150.jpg,TechWorld
"2022.11.24 09:27","락플레이스, 레드햇 아태지역 파트너 어워드 ‘톱 파트너’ 수상",오픈소스 및 클라우드 전문기업 락플레이스가 ‘레드햇 APAC 파트너 어워드 2022’에서 ‘톱 지역 파트너(Top Regional Partner)’ 상을 수상했다고 24일 밝혔다.‘레드햇 APAC 파트너 어워드’는 아시아·태평양 지역에서 레드햇 비즈니스를 통해 최고의 성과를 발휘한 파트너 기업들을 선정하는 시상식이다. ‘톱 지역 파트너’ 상은 각 지역에서 레드햇의 기술을 활용한 솔루션을 제공하고 고객사의 비즈니스 성과를 성공적으로 변화시킨 기업에게 수여된다락플레이스는 아시아 신흥 시장(Asian Grow,https://www.epnc.co.kr/news/articleView.html?idxno=230082,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230082_231088_2716_v150.jpg,TechWorld
"2022.11.24 09:25","GS네오넥, ‘초저지연 라이브 스트리밍’ 서비스 출시···지연시간 감소돼",GS네오텍은 국내 CDN 사업자 최고 수준의 초저지연 라이브 스트리밍(Low Latency HTTP Live Streaming LL-HLS) 서비스를 출시했다고 24일 밝혔다. 초저지연 라이브 스트리밍 서비스는 애플에서 발표한 최신 동영상 라이브 기술로 기존 HLS 라이브 서비스가 가지고 있던 약 8초~10초대의 지연시간(Latency) 을 약 2~3초대까지 감소시켰다.이는 Partial Media Segments 방식을 통해 기존 HLS Segments 보다 훨씬 작은 단위로 동영상을 나눠 콘텐츠,https://www.epnc.co.kr/news/articleView.html?idxno=230080,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230080_231086_2443_v150.jpg,TechWorld
"2022.11.24 09:10","티맥스소프트-클라이온, 일본 기업 통합 클라우드 서비스 제공 협력한다",티맥스소프트는 메인프레임 현대화 솔루션 ‘오픈프레임(OpenFrame)’을 통해 클라우드 전문기업 클라이온과 ‘일본 기업 디지털 전환 및 통합적 클라우드 서비스 제공’을 위한 업무협약을 체결했다고 24일 밝혔다.양 사는 레거시 시스템(Legacy System) 내 애플리케이션의 클라우드 전환과 운영·모니터링·유지보수 서비스를 포함해 일본 기업 고객의 클라우드 기반 디지털 전환(Digital Transformation DX)을 지원하기 위한 원스톱 전문 서비스를 제공하는 데 상호 협력하기로 했다. 향후,https://www.epnc.co.kr/news/articleView.html?idxno=230075,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230075_231079_924_v150.jpg,TechWorld
"2022.11.23 16:07","알리바바 클라우드, 기자간담회 개최···국내 기업 글로벌 시장 진출 돕는다",알리바바 클라우드는 한국지사에서 기자간담회를 갖고 국내 시장에서의 사업 비전과 ‘11.11 글로벌 쇼핑 페스티벌’ ‘압사라 컨퍼런스’ 등 연례 행사의 핵심 기술을 소개했다고 23일 밝혔다. 알리바바 클라우드는 간담회를 통해 국내 기업 클라우드 전환과 글로벌 시장 진출을 지원하고 비즈니스 협업을 강화할 예정이라고 전했다. 알리바바 클라우드는 지난 3월에 국내 첫 데이터센터를 설립했다. 최근 메가존 인디게임협회 등과 파트너십을 체결하고 ▲커머스 ▲게임 ▲교육 ▲미디어 등 다양한 산업군의 기업을 위해 국,https://www.epnc.co.kr/news/articleView.html?idxno=230060,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230060_231069_639_v150.jpg,TechWorld
"2022.11.23 10:21","보라네트워크-매직에덴, WEB3.0 게임 및 NFT 분야 협업 위한 파트너십 체결",보라네트워크는 글로벌 NFT 마켓 플레이스 매직에덴(Magic Eden)과 Web 3.0 게임 및 NFT 분야에서의 협업을 위한 파트너십을 맺었다고 23일 발표했다.이번 파트너십은 6월 BORA가 폴리곤과 발표한 크로스체인 확장 전략의 성과로 BORA의 Web 3.0 게임 관련 NFT를 폴리곤 생태계에서 처음으로 선보인다.BORA 폴리곤과 파트너십을 맺은 ‘매직에덴’은 솔라나 기반 NFT 마켓플레이스로 6월 시리즈 B 투자 라운드에서 약 1700억 원 상당 투자금을 유치하며 2조원 가치의 유니콘 기업,https://www.epnc.co.kr/news/articleView.html?idxno=230044,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230044_231055_1951_v150.jpg,TechWorld
"2022.11.23 10:00","효성인포메이션시스템-KDIS, 국내 클라우드 시장 확대 위한 업무협약 체결",데이터 인프라 및 솔루션 전문기업 효성인포메이션시스템이 인프라 가상화 솔루션 및 클라우드 전문기업 KDIS와 국내 클라우드 시장 확대를 위한 양해각서(MOU)를 체결하고 공동 영업 마케팅 등 협업을 강화한다고 23일 밝혔다.업무협약을 통해 효성인포메이션시스템은 하이퍼 컨버지드 인프라(Hyperconverged Infrastructure HCI) 제품군인 UCP(Unified Compute Platform) 기반 프라이빗 클라우드 인프라·솔루션을 공급하고 KDIS는 클라우드 관리 포털 공급 및 프로젝,https://www.epnc.co.kr/news/articleView.html?idxno=230041,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230041_231053_5859_v150.jpg,TechWorld
"2022.11.23 09:46","유니티, ‘2022년 유니티 멀티플레이어 보고서’ 발표해",실시간 3D 콘텐츠 제작 및 운영 플랫폼을 제공하는 유니티가 멀티플레이어 게임에 대한 수요와 선호도를 쉽게 파악할 수 있는 ‘2022년 유니티 멀티플레이어 보고서’를 발표했다고 23일 밝혔다.보고서에 따르면 전 세계 인구의 절반 이상(52%)이 현재 게임을 플레이하고 있으며 게이머 대부분(77%)이 멀티플레이어 게임을 즐기는 것으로 나타났다. 또한 게임 구매와 참여를 결정할 때 사회적 요소가 가장 큰 영향을 주는 것으로 드러났다.유니티는 최근 게임 서버 호스팅과 매치메이커(Matchmaker)를 출시,https://www.epnc.co.kr/news/articleView.html?idxno=230038,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230038_231049_467_v150.jpg,TechWorld
"2022.11.23 09:40","네이버클라우드, 디지털 트윈 솔루션 ‘ARC eye’ 출시",네이버클라우드가 디지털 트윈 솔루션 ‘아크아이(ARC eye)’를 네이버 클라우드 플랫폼을 통해 출시했다고 23일 밝혔다.아크아이는 매핑 로봇(M2) 백팩 등 디바이스를 통해 대규모 공간을 고정밀 매핑 및 측위까지 할 수 있도록 지원하는 솔루션이다. 쇼핑몰·공항·지하철역·고층빌딩 등 거대한 일상 공간을 디지털 트윈으로 구축하고자 하는 기업과 단체의 수요가 증가함에 따라 핵심 기술·전문 장비·클라우드 인프라까지 통합 제공하는 서비스다.클라우드 완전 관리형으로 ▲매핑 로봇·백팩 등 디바이스 ▲디지털 트윈,https://www.epnc.co.kr/news/articleView.html?idxno=230037,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230037_231047_3928_v150.jpg,TechWorld
"2022.11.23 09:22","인스피언, KT IS에 ‘비즈인사이더 플러스’ 성공적 구축",데이터 보안솔루션 전문업체 인스피언은 KT IS에 자사 통합로그관리시스템 ‘비즈인사이더 플러스(bizinsider PLUS)’를 성공적으로 구축했다고 23일 밝혔다.KT는 그룹사 차원에서 정부의 법적 의무사항 이상 수준의 보안 요구사항 이행 준수를 권고하고 있다. KT IS 선제적 대응체제 마련의 일환으로 인스피언의 통합로그관리시스템으로 교체를 진행했다.정부는 개인정보보호 강화를 위해 정보통신망법 개인정보보호법 등의 법적 장치를 강화해 공공기관 및 기업들이 안전한 로그관리를 할 수 있도록 제도화한 바,https://www.epnc.co.kr/news/articleView.html?idxno=230033,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230033_231043_2124_v150.jpg,TechWorld
"2022.11.23 09:10","제트컨버터, 서버리스 클라우드 재해 복구 프로모션 선보여",제트컨버터클라우드는 NHN클라우드 마켓플레이스에서 클라우드 전환 여정 중 랜섬웨어 공격 또는 데이터 센터 화재 등 예기치 못한 재난 발생 시 연속적인 대(對)고객 IT 서비스 제공을 위한 구독형 클라우드 재해 복구 서비스 프로모션을 선보인다고 23일 밝혔다.제트컨버터가 제공하는 클라우드 재해 복구 구독 서비스와 클라우드 마이그레이션은 삼성SDS KB은행 등 국내 기업뿐만 아니라 북미 오라클 본사 사우디아라비아 및 인도네시아의 디지털 전환 가속화와 클라우드 재해 복구 시장을 선도하고 있는 국산 클라우드,https://www.epnc.co.kr/news/articleView.html?idxno=230029,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230029_231037_831_v150.jpg,TechWorld
"2022.11.23 07:00",클라우드 서비스 모델 다양화···제공자 관점 서비스 등장,클라우드 컴퓨팅 환경이 보편화되면서 확장된 서비스 모델 XaaS(Everything as a Service)가 주목받고 있다. 지금까지 이용자 관점의 서비스가 주목됐다면 앞으로는 안정적인 서비스 제공의 중요성이 커진 이유다.XaaS는 새롭게 등장한 서비스가 아닌 기존의 서비스를 결합한 형태다. 서비스 제공자를 중심으로 다양한 확장성에 초점을 맞췄다. 서비스 구축 초기 비용 절감 효과와 안정적인 유지보수가 가장 큰 장점이다. 관리 범위 선택에 따라 운영 비용도 줄일 수 있다.가장 대표적인 XaaS 서비스로,https://www.epnc.co.kr/news/articleView.html?idxno=229951,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/229951_230956_1155_v150.jpg,TechWorld
"2022.11.22 19:40","로보티즈, 서울시와 관공서 로봇 물류 실증 사업 추진",로보티즈는 서울시와 함께 국내 공공분야 로봇 물류 실증 사업을 추진한다고 22일 밝혔다.이번 실증 사업에 도입되는 로보티즈의 실내 자율주행 로봇 ‘집개미’는 서울시청 청사를 테스트 베드로 문서 및 택배 전달 청사 안내 등의 역할을 수행할 예정이다.‘집개미’는 5월부터 로봇 실증 보안성 평가 7월 통신·관제 운영체계 구축 10월 서울시 맞춤형 어플리케이션 개발 완료 및 11월 경로 학습을 마친 후 이달 말 본격적으로 업무에 투입되어 서울시 본청 곳곳을 누비며 행정업무를 지원한다.서울시는 이번 로봇 물,https://www.epnc.co.kr/news/articleView.html?idxno=230023,노태민 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230023_231029_3919_v150.jpg,TechWorld
"2022.11.22 09:30","슈퍼마이크로, 4세대 인텔 제온 기반 포트폴리오 공개",슈퍼마이크로컴퓨터(슈퍼마이크로)는 곧 출시 예정인 4세대 인텔 제온 스케일러블 프로세서를 기반으로 한 광범위한 서버 및 스토리지 시스템 포트폴리오를 22일 공개했다.슈퍼마이크로는 AI 클라우드 5G 엣지 등의 가장 까다로운 조건을 충족하기 위해 최첨단 보안 시스템을 제공하는 빌딩 블록 솔루션을 지속 사용하고 있다. 새로운 시스템은 최대 512GB DIMM와 I/O 대역폭을 두 배로 늘려주는 PCIe 5.0을 탑재해 성능 및 용량을 최대 2배 증가시키고 고성능 CPU와 DDR5 메모리를 지원한다.인텔,https://www.epnc.co.kr/news/articleView.html?idxno=230003,노태민 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230003_231008_2832_v150.jpg,TechWorld
"2022.11.22 09:22","알스퀘어-밸류맵, 12월 3일 '부동산 빅데이터쇼 ’개최",상업용 부동산 데이터 전문 기업 알스퀘어와 밸류맵이 공동으로 ‘2022 부동산 빅데이터쇼’를 개최한다고 22일 밝혔다.알스퀘어는 직접 현장을 방문해 전수조사로 확보한 국내외 오피스와 물류센터 리테일 등 상업용 부동산 빌딩 30만개의 데이터를 바탕으로 임대차 중개 매입·매각 자문 부동산 자산관리(PM) 인테리어·리모델링 등의 서비스를 펼치는 프롭테크 기업이다.밸류맵은 토지·건물 실거래가를 바탕으로 토지와 건물을 거래할 수 있는 서비스를 제공하는 프롭테크 회사다. 온라인 부동산 매매 아이바잉 서비스와,https://www.epnc.co.kr/news/articleView.html?idxno=230000,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/230000_231004_2152_v150.jpg,TechWorld
"2022.11.22 09:18","키사이트, 자동화된 AI 기반 테스트 도입",키사이트테크놀로지스(키사이트)가 Nemo 디바이스 어플리케이션 테스트 제품군에 자동화와 인공 지능(AI)을 사용해 어플리케이션 개발자가 스마트폰 사용자의 기본 어플리케이션 상호 작용 평가를 가속화할 수 있도록 지원한다고 22일 밝혔다.지난 몇 년간 전 세계적으로 모바일 앱을 사용해 디지털 콘텐츠에 액세스하고 소셜 미디어 플랫폼에서 소통하고 온라인 게임을 플레이하는 비중이 크게 증가했다. 모바일 웹 브라우저와 비교하여 모바일 앱은 맞춤화된 최상의 경험을 제공하기 때문에 모바일 앱의 사용이 증가하고 있는 이,https://www.epnc.co.kr/news/articleView.html?idxno=229994,노태민 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/229994_231002_1511_v150.jpg,TechWorld
"2022.11.22 09:15","엠로, ‘바이블’런칭···기업 구매 담당자 위한 커뮤니티 선보여",AI 기반 공급망관리 소프트웨어 기업 엠로가 구매 담당자를 위한 온라인 커뮤니티 서비스 ‘바이블(BUYBLE)’을 선보인다고 22일 밝혔다.‘바이블’은 벤더 정보부터 구매 트렌드·직무 교육·채용 정보 등 기업의 구매 업무 담당자들이 필요로 하는 다양한 정보를 한 곳에서 제공하는 구매 영역에 특화된 버티컬(vertical) 플랫폼이다. ‘BUY(구매)’와 ‘ABLE(가능한)’을 합친 서비스 명처럼 ‘더 나은 구매 업무를 가능하게 하는 모든 정보’를 제공함으로써 궁극적으로 구매 생태계 전반의 성장에 기여하는,https://www.epnc.co.kr/news/articleView.html?idxno=229997,이세정 기자,,https://cdn.epnc.co.kr/news/thumbnail/202211/229997_231000_1325_v150.jpg,TechWorld
