news_date,news_title,news_text_sm,url_in,news_writer,tags_string,thumb_addr
2017.12.27 13:45,12월 4주차 트위터상 화제의 키워드는?,[IT비즈뉴스 김진수 기자] 트위터가 다음소프트와 함께 지난 한주간(12월18일~12월24일) 트위터상에서 가장 이슈가 된 주요 키워드 중 주목할 만한 단어를 분석해 발표했다.지난 18일 가수 그룹 '샤이니(SHINee)' 멤버 종현의 사망 소식이 알려지며 고인을 추모하는 '고인명복'과 관련된 키워드가 트위터,https://www.itbiznews.com//news/articleView.html?idxno=6186&page=74&total=2335,김진수,,https://www.cwn.kr./thumbnail/201712/6186_5275_1345_v150.jpg
2017.12.26 09:13,화웨이 '5G NR' 풀스케일 개발 준비 완료 발표,[IT비즈뉴스 최태우 기자] 화웨이가 3GPP의 무선접속네트워크 기술분과(TSG RAN)에서 구현 가능한 5G NR(New Radio) 규격 논의를 완료했다고 밝혔다.화웨이를 비롯해 AT&T BT 차이나모바일 도이치텔레콤 에릭슨 인텔 KT LG전자 LG유플러스 노키아 NTT도코모 퀄컴 삼성전자 SK텔레콤 소니모바일 T모바일,https://www.itbiznews.com//news/articleView.html?idxno=6174&page=74&total=2335,최태우,,
2017.12.26 09:11,케이툰 웹툰 작가 발굴 ‘케이툰 리그’ 활성화,[IT비즈뉴스 한지선 기자] KT가 자사 웹툰 서비스 '케이툰(KTOON)'이 내년 1월 부터 상시적인 웹툰작가 발굴을 위해 '케이툰 리그' 활성화에 나선다.케이툰 리그는 웹툰 작가를 꿈꾸는 사람은 누구나 웹툰을 게시할 수 있는 오픈된 플랫폼으로 케이툰 홈페이지에서 자신의 웹툰을 등록할 수 있다.회,https://www.itbiznews.com//news/articleView.html?idxno=6173&page=74&total=2335,한지선,,
2017.12.25 15:04,‘제5회 브런치북 프로젝트’ 수상작 발표,[IT비즈뉴스 한지선 기자] 카카오가 '제5회 브런치북 프로젝트'의 수상작 35편을 발표했다. 브런치는 카카오가 운영하는 콘텐츠 퍼블리싱 플랫폼이다. 카카오는 대상 수상작 5편 금상 10편 은상 20편 등을 선정했다.수상자에게는 책 출간 지원금과 심사위원과의 멘토링 등을 제공한다. 이번 브런치북,https://www.itbiznews.com//news/articleView.html?idxno=6167&page=74&total=2335,한지선,,https://www.cwn.kr./thumbnail/201712/6167_5261_1504_v150.jpg
2017.12.22 14:49,윈드리버-콘텔라 로라(LoRa) 기반 NFV ‘PoC’ 완료,[IT비즈뉴스 최태우 기자] 윈드리버(Wind River)와 콘텔라(Contela)가 윈드리버의 NFV 인프라 솔루션 '윈드리버 티타늄 클라우드(Wind River Titanium Cloud)'를 기반으로 로라(LoRa) IoT 서비스를 위한 개념증명(PoC) 프로그램을 완료했다고 밝혔다. 저전력 통신망인 로라(Long Range Radio LoRa) IoT 네트워크가 전세계적으,https://www.itbiznews.com//news/articleView.html?idxno=6165&page=74&total=2335,최태우,,
2017.12.22 12:09,네이버 통합형 AI 음성 검색 서비스 오픈,[IT비즈뉴스 최태우 기자] 네이버가 인공지능(AI) 대화형 엔진 '네이버i(아이)'와 AI 플랫폼 &#39;클로바(Clova)&#39;의 대화 시스템이 통합된 인공지능 음성 검색 서비스를 정식 오픈한다.AI 음성 검색은 네이버-클로바 대화 시스템을 기반으로 구성됐다. 주요 기능으로는 ▲대화를 이어가며 원하는 정보를,https://www.itbiznews.com//news/articleView.html?idxno=6159&page=74&total=2335,최태우,,https://www.cwn.kr./thumbnail/201712/6159_5256_1209_v150.jpg
2017.12.22 11:59,카카오 '올해의 검색어' 발표 최대 이슈는 '19대 대선',[IT비즈뉴스 한지선 기자] 카카오 검색 서비스 이용자들이 가장 많이 찾아본 올해의 이슈는 '19대 대선' 올해의 인물은 '문재인 대통령'인 것으로 나타났다. 올해의 방송은 '도깨비' 영화는 '택시운전자'로 파악됐다.카카오는 22일 이 같은 내용을 뼈대로 하는 '올해의 검색어' 순위를 발표했다.,https://www.itbiznews.com//news/articleView.html?idxno=6157&page=74&total=2335,한지선,,https://www.cwn.kr./thumbnail/201712/6157_5254_1159_v150.jpg
2017.12.22 11:56,네이버 '공항 실시간 주차정보' 서비스 확대 실시,[IT비즈뉴스 한지선 기자] 네이버의 '공항 실시간 주차정보'가 인천에 이어 김포 김해 등 총 10개 공항으로 확대 실시된다.네이버는 지난 4월부터 인천공항의 실시간 주차정보를 검색 결과를 통해 제공해오고 있으며 이에 대한 이용자 만족도가 높다는 점을 반영해 공항 범위를 전국 단위로 확대하기,https://www.itbiznews.com//news/articleView.html?idxno=6156&page=74&total=2335,한지선,,
2017.12.22 05:07,KT 내달 1일까지 네트워크 특별관리 기간 지정,[IT비즈뉴스 최태우 기자] KT가 연말연시를 맞아 고객들에게 안정적인 통신 서비스를 제공하기 위해 22일부터 내달 1일까지 네트워크 특별 관리 기간으로 지정하고 비상운용체계에 돌입한다.						회사 측은 네트워크관제센터를 비롯한 전국 주요 현장에 일 평균 350여명의 근무 인원을 투입해 24시간,https://www.itbiznews.com//news/articleView.html?idxno=6147&page=74&total=2335,최태우,,https://www.cwn.kr./thumbnail/201712/6147_5246_0507_v150.jpg
2017.12.22 04:54,넷플릭스 윈도10에서 HDR 지원 시작,[IT비즈뉴스 한지선 기자] 넷플릭스가 윈도10에서 구동되는 마이크로소프트(MS) 에지와 넷플릭스 앱에서 HDR(High Dynamic Range) 지원을 시작한다. 이번 업데이트로 넷플릭스 프리미엄 요금제를 사용하는 회원들은 윈도10 디바이스를 통해 넷플릭스의 다양한 콘텐츠를 HDR로 즐길 수 있다.회원들은 HDR로  음식,https://www.itbiznews.com//news/articleView.html?idxno=6143&page=74&total=2335,한지선,,https://www.cwn.kr./thumbnail/201712/6143_5243_0454_v150.jpg
2017.12.21 15:13,"KT 5G NSA표준 조기개발 완료.. ""5G 조기 상용화 간다""",[IT비즈뉴스 김진수 기자] KT가 18일부터 21일(현지시간)까지 포르투갈 리스본에서 개최된 3GPP 78차 총회에서 30개 글로벌 회원사와 함께 최초의 5G 표준 개발을 완료했다고 밝혔다.이 표준은 5G와 LTE망을 연동하는 5G 'NSA(Non-Standalone)' 표준으로 기존 LTE 네트워크를 같이 활용할 수 있다. 특히 한국의 KT,https://www.itbiznews.com//news/articleView.html?idxno=6135&page=74&total=2335,김진수,,https://www.cwn.kr./thumbnail/201712/6135_5235_1513_v150.jpg
2017.12.21 11:41,네이버 지식iN 공식 답변자 지원 ‘파트너센터’ 오픈,[IT비즈뉴스 김진수 기자] 네이버의 지식 공유 플랫폼 지식iN이 '지식파트너'의 답변활동을 지원하는 '파트너센터'를 오픈했다.지식파트너는 지식iN에 등록된 질문에 대해 보다 공신력 있는 답변을 제공하기 위해 정식 등록을 거쳐 네임카드를 달고 활동하는 기업&middot;기관&middot;단체 답변자다. 지,https://www.itbiznews.com//news/articleView.html?idxno=6130&page=74&total=2335,김진수,,https://www.cwn.kr./thumbnail/201712/6130_5231_1141_v150.jpg
